Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem
r1655,3.0188230632865345,0,146.66172051055455,-291.95599931852223,"Transport, extracellular"
r1656,1.120263672874984,0,685.8694616821289,-38.90326549001075,"Transport, extracellular"
r1662,2.774885326265235,0,152.92314878577963,-325.2420547148347,"Transport, extracellular"
r2058,1,-7.914141414141414,803.2313968208313,NA,"Transport, extracellular"
r2141,-1,-7.934177215189873,-298.07680224349497,NA,"Transport, extracellular"
r2194,1,-7.9543147208121825,193.71228097294272,NA,"Transport, extracellular"
r2311,1,-7.974554707379135,7.38344923542754,NA,"Transport, extracellular"
r2317,-0.7413889413277233,0,-371.4996581610441,-55.170856787550825,"Transport, extracellular"
r2328,1,-7.994897959183674,9.35365019244967,NA,"Transport, extracellular"
r2342,1,-8.0153452685422,711.5772377761841,NA,"Transport, extracellular"
r2396,1,-8.035897435897436,56.471112278857824,NA,"Transport, mitochondrial"
r2412,1,-8.05655526992288,19.133904000246897,NA,"Transport, mitochondrial"
r2482,0.3375188314250537,0,8.344976881441664,4.133317532627324,"Transport, extracellular"
RE1235C,-1,-8.077319587628866,-338.0371177349567,NA,Urea cycle
RE1691M,0.4811039137944489,0,40.41768521119766,14.160099419255923,Miscellaneous
RE1834X,-0.9290151490599263,0,7.231542782084422,196.517360999918,Bile acid synthesis
RE2269E,-1,-8.098191214470285,-459.96874472312925,NA,Miscellaneous
RE2426C,-1,-8.119170984455959,-8.471943070612276,NA,Tryptophan metabolism
RE3079X,0.34937678141762124,0,4.33784263606732,2.0915589896373876,Fatty acid oxidation
RE3525M,0.3747238109276833,0,4.185776570532305,1.9038489051589655,Arachidonic acid metabolism
EX_CE5786[e],1,-8.14025974025974,459.96874472312925,NA,Exchange/demand reaction
EX_CE5788[e],-1,-8.161458333333334,-459.96874472312925,NA,Exchange/demand reaction
C140CPT1,-0.5835199839811077,0,28.633424118550867,108.86860727424472,Fatty acid oxidation
DOCOSACT,1,-8.182767624020888,4.369873821928102,NA,Fatty acid oxidation
FAOXC12C10x,-0.8912207892345342,0,1.1870171266360774,20.63732078284472,Fatty acid oxidation
FAOXC6DCC4DCx,-0.6485834369764082,0,1.1016793502841211,5.1682547746487515,Fatty acid oxidation
BTNTe,1,-8.204188481675393,25.25756337261423,NA,"Transport, extracellular"
5MTHFt2le,1,-8.225721784776903,398.2964523799896,NA,"Transport, extracellular"
ALA-DTDe,1,-8.24736842105263,791.0837626365661,NA,"Transport, extracellular"
