Reaction,fc,pval
r1837,0.9139123528329123,0
r1846,-0.9194179999424211,0
r1865,0.890647276437166,0
r1867,0.9160201743423644,0
r1876,0.8702328748549226,0
r1883,-0.858154835010719,0
r1885,-0.8772240982931646,0
r1896,-0.8338827397438723,0
r1897,0.9334034094561328,0
r1901,0.9495841734659012,0
r1904,-0.9235523165173838,0
r1912,-0.9331164272645125,0
r1918,-0.9515994050156236,0
r1921,0.9493312672826731,0
r1922,-0.9630743251806874,0
r1929,-0.945197213711946,0
r1933,0.9752442877001511,0
r1934,-0.9086536213283748,0
r1936,-0.9019253569705219,0
r1942,-0.8900361184276349,0
r1948,0.9395216919977694,0
r1956,-0.9271807319181246,0
r1957,0.9815706284862525,0
r1959,-0.8394341260276464,0
r1961,-0.962206278734,0
r1963,0.9669277313786147,0
r1966,0.926536958583711,0
r1968,-0.9575198623493352,0
r1970,-0.9217029788516772,0
r1972,-0.9113284880579873,0
r1977,0.9452144078139294,0
r1978,0.9552872191726274,0
r1982,0.9919158935138263,0
r1987,-0.9085307332167826,0
r1996,0.9424990747953135,0
r1997,0.9878684667263253,0
r1998,0.9746016869312234,0
r2002,-0.8957870267697609,0
r2003,-0.8794525788457591,0
r2005,0.8890110789618548,0
r2006,-0.9694207341241682,0
r2007,0.9501323977396992,0
r2009,0.9312604577755771,0
r2012,0.8439994603089237,0
r2020,0.9438129435504891,0
r2029,0.900017183982422,0
r2031,-0.8972822895222532,0
r2036,-0.9240535625194939,0
r2044,-0.9096351089905579,0
r2051,-0.8400855754056895,0
r2054,0.9579407264661274,0
r2055,0.8908428647009041,0
r2056,0.8518416659127075,0
r2060,0.9755199381040276,0
r2063,-0.973662343447086,0
r2064,-0.981559521512764,0
r2067,0.8317941351303075,0
r2080,1.7043320303808187,0
r2082,-3.108432099146635,0
r2088,-1.0954307712180553,0
r2089,14.221212005249518,0
r2092,1.0980206035663356,0
r2093,1.3196477268200997,0
r2095,1.1346804240756956,0
r2097,-1.9178593312474312,0
r2098,-4.44345412888472,0
r2101,1.2557259793409432,0
r2102,-2.1937787110859643,0
r2104,-1.1177339733797564,0
r2105,-26.671357718942637,0
r2106,1.3886897306194894,0
r2108,1.447860068238762,0
r2111,3.9239180200667914,0
r2112,2.463611655047743,0
r2113,-1.8838262242634907,0
r2114,-1.4187449069967015,0
r2115,2.5820810389462996,0
r2116,-3.2421323700669826,0
r2123,1.2709703542899728,0
r2124,-154.3665309786863,0
r2125,6.639983847573973,0
r2126,-1.0606346240127313,0
r2128,1.214749198820902,0
r2130,0.8940701259036091,0
r2132,9.289964901840955,0
r2139,162.778271044066,0
r2140,2.90096532546128,0
r2141,38.2692684477315,0
r2142,2.2236536599937096,0
r2153,-0.930511000231756,0
r2157,-0.8975402750291069,0
r2172,-0.9858147340112464,0
r2173,-0.8245612337459094,0
r2175,0.8950729284686089,0
r2185,0.9775971796123332,0
r2192,-0.9273122955322329,0
r2195,-2.587371979860275,0
r2196,-0.9639092453418996,0
r2202,1.1559666138927005,0
r2209,0.9001426532293954,0
r2215,0.8676874608301616,0
r2217,-0.9612031192363059,0
r2222,-0.8402792532819798,0
r2224,0.8564398073973936,0
r2229,-0.9022461998760416,0
r2236,-0.8861520358031527,0
r2242,-0.8978423344938198,0
r2245,-0.874508891279585,0
r2250,0.9386436081456525,0
r2251,0.9066271376513885,0
r2258,0.9318867756075844,0
r2259,-0.8373065882353752,0
r2260,-0.9733377214067953,0
r2262,0.8814265571536622,0
r2264,-0.9068159493052248,0
r2265,0.9834755452463092,0
r2269,-0.9746030542197711,0
r2275,-0.9758590658254958,0
r2293,-0.8509782062215567,0
r2296,0.9911072852108949,0
r2297,-0.9949078208350535,0
r2299,0.9866718759287949,0
r2300,0.8917402035621084,0
r2301,0.9892036316059185,0
r2307,-0.8755998994341236,0
