Reaction,fc,pval
r1917,0.8842856070356943,0
r1919,0.9534758093037765,0
r1922,0.9295108779913973,0
r1928,-0.8555289044659335,0
r1930,-0.9802183404794028,0
r1931,-0.8381301352034792,0
r1938,0.8887824078251308,0
r1941,-0.8223390245193036,0
r1947,0.8704266680414084,0
r1948,0.9617715462264632,0
r1953,-0.8746345132238849,0
r1954,-0.9150053659347231,0
r1956,0.9511932815831331,0
r1957,-0.9409604960540444,0
r1961,0.9620284152774397,0
r1975,0.9308579888059672,0
r1976,0.9844662374257324,0
r1983,0.982858601001732,0
r1987,0.8902816741155606,0
r1994,-0.870603246151867,0
r1995,-0.9325852015508704,0
r1999,-0.9777385135032662,0
r2002,0.9886385054852992,0
r2003,-0.978538823772983,0
r2004,0.9251174883066113,0
r2011,-0.8779362397764385,0
r2013,0.9715833356401643,0
r2016,0.8895778049516654,0
r2026,-0.9762313157193027,0
r2031,-0.8725107484868313,0
r2035,0.9139077580468823,0
r2037,0.9109051781923198,0
r2045,0.9383007253501319,0
r2047,0.9222720118956986,0
r2052,-0.9647530951221358,0
r2054,-0.9831891516642052,0
r2057,0.9689410366244673,0
r2059,-0.8562301006938045,0
r2067,0.9615048753217278,0
r2070,0.8843055478490499,0
r2079,3.5753477635033737,0
r2080,9.43671763888298,0
r2085,-2.470922531258881,0
r2089,-4.011434571381448,0
r2091,2.4967106257066356,0
r2092,-0.9104763063301228,0
r2093,-1.1046505904538992,0
r2094,0.9901142075844152,0
r2095,-3.218921313461271,0
r2096,-3.3903801581438135,0
r2097,-1.8280746420250673,0
r2098,21.832784583423564,0
r2103,-1.8358637592667528,0
r2106,1.4820103510577503,0
r2107,40.832916546550855,0
r2108,-1.4688374749063657,0
r2109,-5.02973226326605,0
r2113,-4.1090020224615635,0
r2117,1.1707739939397666,0
r2119,-9.864002262227293,0
r2121,20.827940736293396,0
r2123,0.903675935498585,0
r2125,0.8962617658901133,0
r2126,1.3015033748237261,0
r2127,91.15217176508968,0
r2130,1.4180921781670366,0
r2131,1.583404962385758,0
r2132,-0.8536096131649138,0
r2133,-2.04574042024893,0
r2139,1.0854608741686345,0
r2140,-1.709050221093465,0
r2141,3.399493865408456,0
r2147,-0.9746759223055911,0
r2148,-0.9330315490859558,0
r2149,-0.9038318514210473,0
r2150,-1.736207187687978,0
r2151,0.8653129386831812,0
r2154,0.8981505446766211,0
r2161,0.9273014044254465,0
r2172,0.9255702156914575,0
r2184,0.9591440468550346,0
r2185,0.8301235083802205,0
r2193,0.9324314207637505,0
r2195,1.6087986731468122,0
r2197,-1.8585739511861574,0
r2211,-0.9883235589996336,0
r2213,0.9532626695100437,0
r2226,0.9028465324332754,0
r2239,0.9563670704570534,0
r2240,-0.9218822183601334,0
r2243,-0.946183048260371,0
r2246,-0.9496370547385088,0
r2247,-0.8475839541038865,0
r2248,0.8554512977658507,0
r2249,0.9301009304833665,0
r2250,0.8601931200436219,0
r2254,-0.9127731826397358,0
r2259,0.9634828815243324,0
r2260,-0.8956786449454762,0
r2261,-0.8589653632973944,0
r2262,0.9494637373289209,0
r2263,0.9837139675092951,0
r2265,-0.9370910159298752,0
r2266,0.982400053544626,0
r2267,-0.9942421421480169,0
r2268,-0.9133052556997358,0
r2273,0.9813763897828227,0
r2289,-0.9917965041487432,0
r2290,-0.9880339288815126,0
r2291,0.9696087521850787,0
r2293,0.8498629830491439,0
r2299,-0.9896066251505937,0
r2300,0.9885144745511535,0
r2301,0.9832349135306592,0
r2306,0.9333342849092789,0
r2317,2.005080616510376,0
r2321,-1.0776474069413307,0
r2322,1.4670956223794298,0
r2323,1.2045528282861528,0
r2325,-1.171605796085874,0
r2327,-1.4058563549736163,0
r2331,-3.1600880570087866,0
r2334,3.7799842368645415,0
r2343,-1.58694831584782,0
r2344,-1.11054984151698,0
r2347,-1.7318097896325875,0
r2352,1.734854510493173,0
r2354,-1.9155002133806118,0
r2357,-1.9923103012547287,0
r2358,-5.992157166792669,0
r2359,-1.7872521372583468,0
r2360,1.2431115354036062,0
r2361,-6.869001937870406,0
r2362,1.5878149420939236,0
r2364,1.4238886021236787,0
r2365,-1.118413214437943,0
r2368,-2.0279278814734503,0
r2369,1.5686497603783067,0
r2372,-3.303946654227285,0
r2376,-0.8913108810956686,0
r2506,-0.97460219134067,0
r2508,-2.4535370627519946,0
r2510,-0.8500118601275989,0
r2516,0.9807775709513417,0
r2525,0.8231392554758266,0
r2534,-0.9119806784895313,0
r2535,-228.8966767698996,0
r2537,1.4849264892898508,0
EX_so3[e],-171.6709797085633,0
RE0344C,-1.0306029373430499,0
RE0577C,1.0139132965978888,0
RE1448N,0.8324809870904291,0
RE1521M,0.9618657006087172,0
RE1526M,0.9618657006099844,0
RE1533M,0.9618657006099844,0
RE1573M,0.9618657006099844,0
RE1845C,1.1634208385861509,0
RE2269E,1.8792424523239588,0
RE2273E,0.8913830681494737,0
RE2541E,5.254104300072933,0
RE2888C,-1.0102283511278747,0
RE2973N,-0.8316557196397223,0
RE3036C,1.4285418924949937,0
RE3038C,0.9590589835226881,0
RE3269C,-0.8414701398617686,0
RE3520E,-0.972818908863547,0
RE3597C,-1.0790441739017747,0
EX_prostgi2[e],-2.022066525093763,0
EX_CE5788[e],1.8792424523239597,0
EX_CE5797[e],-0.8913830681494551,0
EX_CE5798[e],0.8913830681482819,0
EX_CE5854[e],-5.254104300072933,0
EX_CE1926[e],5.254104300072933,0
EX_CE0074[e],-1.010228351127875,0
EX_C04849[e],-0.972818908863547,0
ADPCOACROT,-1.0139507956358491,0
C18OHc,0.826489896543702,0
C2tcx,4.485847045986043,0
C6DCCACT,-1.0139507956358491,0
EX_3octdeccrn[e],0.826489896543702,0
FAOXC12DCTc,-1.0075609958681904,0
FAOXC12DCx,-1.0075609958821223,0
FAOXC18C18OHm,0.826489896543702,0
HOCDACBP,0.826489896543702,0
HOCTDECCRNe,0.826489896543702,0
CYSSNAT5tc,-1.8376746088109883,0
CYSTALArBATtc,-0.8755842062975123,0
PEHSFABPe,-1.2200931531726575,0
PROGLYPRO1c,-1.2133260629272187,0
CYTDt5le,-0.9576350382695288,0
FRDPtcr,-1.4563236901043382,0
SPRMTDe,-1.2306647488598685,0
THMDt5le,0.8270442229371238,0
LKYNRtr2,-9.51136131591854,0
HKYNRtr,-1.5381014121967382,0
EX_hLkynr[e],1.5381014121967382,0
ARGB0AT3tc,-0.8335993652078485,0
BETBGTtc,2.055975177237153,0
BUTSMCT1,-1.658403119448501,0
FOLOAT2tc,-0.9681553561758207,0
PPASMCT1,-1.0927682211724226,0
MANt4,-16.376463694131644,0
TRPt,1.1120643568907076,0
RETt,-0.9406330707038747,0
L_LACt4r,-3.2136204563482127,0
EX_nwharg[e],-1.3883790654459978,0
NWHARGtd,-1.3883790654462695,0
