Reaction,fc,pval,MCF10A_KO,MCF10A_P,subSystem
PHPYRte,1.3446098373878108,0,24.277481604151077,-165.1758482217595,"Transport, extracellular"
CE4890te2,-0.8701536248612707,0,-778.2603427597046,-54.03528516491205,"Transport, extracellular"
AMETAMte,2.16714864471545,0,18.28061982846139,-49.60588402892351,"Transport, extracellular"
EX_ametam[e],2.16714864471545,0,18.28061982846139,-49.60588402892351,Exchange/demand reaction
NEU31e,-0.8508879639221,0,3.9132932229714164,48.57466584328413,Sphingolipid metabolism
EX_gm2_hs[e],-1.2928256909692177,0,-4.5233420170880025,35.41777619133198,Miscellaneous
HMR_0176,-1.4975616526324205,0,-8.051929043662122,1.6040969870036448,"Transport, extracellular"
HMR_0962,-0.8452537972860863,0,5.459915123739154,65.10614760328158,"Transport, mitochondrial"
HMR_0963,-0.8452537972860863,0,5.459915123739154,65.10614760328158,Arachidonic acid metabolism
HMR_1104,1.0446538730275152,0,12.05158312225394,-551.8293137046813,"Transport, peroxisomal"
HMR_1283,-1.0446538730275152,0,-12.05158312225394,551.8293137046813,"Transport, peroxisomal"
HMR_1329,-4.081288177964824,0,-42.36158779998833,69.85761241912535,Eicosanoid metabolism
HMR_1620,0.9194872407677995,0,269.3162563844681,11.29645170182371,"Transport, mitochondrial"
HMR_2608,16.651207683835832,0,142.7012052633047,-160.93637383891345,Fatty acid oxidation
HMR_2609,16.651207683835832,0,142.7012052633047,-160.93637383891345,"Transport, mitochondrial"
HMR_2610,-16.651207683835832,0,-142.7012052633047,160.93637383891345,"Transport, mitochondrial"
HMR_2612,7.385952496224235,0,237.8731597744465,-181.14182010097502,"Transport, mitochondrial"
HMR_2620,1.540096591247717,0,0.41714208258813745,-1.9618364552168075,Fatty acid oxidation
HMR_2621,-1.5400965912652331,0,-0.41714208260005836,1.9618364552227745,"Transport, mitochondrial"
HMR_2622,-1.5400965912673192,0,-0.41714208260005836,1.9618364552168075,"Transport, mitochondrial"
HMR_2635,-2.5891985567733165,0,-3.060971324763073,6.913191441270127,"Transport, mitochondrial"
HMR_2667,3.175017099002649,0,36.67299442050997,-70.39502303106785,"Transport, mitochondrial"
HMR_2673,3.382776726698906,0,312.24762278300824,-574.3348081111908,"Transport, mitochondrial"
HMR_2675,0.9644049129251052,0,-0.1383484093327566,-7.635106901601638,Fatty acid oxidation
HMR_2676,0.9644049129251052,0,-0.1383484093327566,-7.635106901601638,"Transport, mitochondrial"
HMR_2677,-0.9644049129251052,0,0.1383484093327566,7.635106901601638,"Transport, mitochondrial"
HMR_2684,-6.272193637786286,0,-0.8697022732303538,1.199622732523472,Fatty acid oxidation
HMR_2685,6.2721936375954215,0,0.8697022732303538,-1.1996227325354158,"Transport, mitochondrial"
HMR_2686,6.27219363778592,0,0.8697022732303538,-1.199622732523495,"Transport, mitochondrial"
