Reaction,fc,pval,Clus,Disp,subSystem,rxnNames,geneRules,kegg,source
10FTHF7GLUtl,0.534981268775306,0,1.3577957276378614,4.481950658757845,"Transport, lysosomal","7-Glutamyl-10Fthf Transport, Lysosomal",NA,NA,PMID:11375437
10FTHF7GLUtm,0.4691365163062931,0,0.7582139988608867,2.09831700072979,"Transport, mitochondrial","7-Glutamyl-10Fthf Transport, Mitochondrial",NA,NA,PMID:11375437
10FTHFtl,-0.534981268775306,0,-1.3577957276378614,-4.481950658757845,"Transport, lysosomal",10-Formyltetrahydrofolate Lysosomal Transport via Diffusion,NA,NA,PMID:11375437
10FTHFtm,-1.0481629533562353,0,418.65891835736187,-9.844846536246525,"Transport, mitochondrial",10-Formyltetrahydrofolate Mitochondrial Transport via Diffusion,NA,NA,PMID:11375437
11DOCRTSLtm,-0.4533118787026288,0,7.861167014542333,2.957112433582725,"Transport, mitochondrial",11-Deoxycortisol Intracellular Transport,NA,NA,NA
11DOCRTSLtr,-0.1728846093846735,0,-1.2552630138166219,-1.7800160489578674,"Transport, endoplasmic reticular",11-Deoxycortisol Intracellular Transport,NA,NA,NA
11DOCRTSTRNtm,0.1309512457389551,0,2.2143946475220204,2.881739802161249,"Transport, mitochondrial",11-Deoxycorticosterone Intracellular Transport,NA,NA,NA
11DOCRTSTRNtr,0.09579120112239785,0,-1.531915844101633,-1.2640836903580726,"Transport, endoplasmic reticular",11-Deoxycorticosterone Intracellular Transport,NA,NA,NA
13DAMPPOX,-0.6903617240366096,0,14.47878339546642,2.652204829812209,Beta-Alanine metabolism,"1, 3-Diaminopropane:Oxygen Oxidoreductase (Deaminating)",8639.1 or 26.1 or 314.2 or 314.1,NA,"PMID:15035803,PMID:8920635,PMID:9653080"
24_25DHVITD2t,0.13493811872463568,0,3.146493747140184,4.1281158854130275,"Transport, extracellular","24, 25-Dihydroxyvitamin D2 Transport from Cytoplasm",NA,NA,NA
24_25DHVITD2tm,0.13493811872463568,0,3.146493747140184,4.1281158854130275,"Transport, mitochondrial","24, 25-Dihydroxyvitamin D2 Transport from Mitochondria",NA,NA,NA
24_25DHVITD3t,0.11658071008658029,0,1.5980388193493615,2.019810230575683,"Transport, extracellular","24, 25-Dihydroxyvitamin D3 Transport from Cytoplasm",NA,NA,NA
24_25DHVITD3tm,0.11658071008658029,0,1.5980388193493615,2.019810230575683,"Transport, mitochondrial","24, 25-Dihydroxyvitamin D3 Transport from Mitochondria",NA,NA,NA
24_25VITD2Hm,0.13493811872463568,0,3.146493747140184,4.1281158854130275,Vitamin D metabolism,24R-Vitamin D-25-Hydroxylase (D2),1591.1,NA,"PMID:15358094,PMID:8266831"
24_25VITD3Hm,0.11658071008658029,0,1.5980388193493615,2.019810230575683,Vitamin D metabolism,24R-Vitamin D-25-Hydroxylase (D3),1591.1,NA,"PMID:15358094,PMID:8266831"
24NPHte,-0.2060748726620834,0,-4.629365344121192,-7.032604241458647,"Transport, extracellular",Transport of Xenobiotic,NA,NA,NA
25HVITD2tin_m,0.2504685054891014,0,5.371986216589803,8.962264594565914,"Transport, mitochondrial",25-Hydroxyvitamin D2 Transport in Mitochondria,NA,NA,NA
25HVITD3tin_m,-0.2243294594491788,0,5.716161631763779,3.621458381619642,"Transport, mitochondrial",25-Hydroxyvitamin D3 Transport in Mitochondria,NA,NA,NA
25VITD2Hm,0.3695168313779867,0,2.225492470339834,4.834148709943788,Vitamin D metabolism,1-Alpha-Vitamin D-25-Hydroxylase (D2),1594.1,NA,"PMID:14671156,PMID:9333115"
25VITD3Hm,-0.43996073926647156,0,4.118122811896789,1.6016481507401459,Vitamin D metabolism,1-Alpha-Vitamin D-25-Hydroxylase (D3),1594.1,NA,"PMID:14671156,PMID:9333115"
2AMACHYD,0.8228232488818112,0,5.133497134781806,52.81425393733736,"Glycine, serine, alanine, and threonine metabolism",2-Aminoacrylate Hydrolysis,10993.1,NA,PMID:500639
2AMACSULT,0.5249923541720447,0,1.2012120245598896,3.856441405275474,Methionine and cysteine metabolism,2-Aminoacrylate Sulfotransferase,6818.1,NA,"PMID:3346220,PMID:6351723"
2AMADPTm,-0.16720285673780577,0,240.75301315429212,171.77684275639058,Lysine metabolism,L-2-Aminoadipate Shuttle (Cytosol/Mitochondria),89874.1,NA,PMID:11083877
2DR1PP,0.10898173201778041,0,2.465214523952125,3.0682624260430655,Pyrimidine catabolism,2-Deoxy-D-Ribose 1-Phosphate Phosphorylase,NA,NA,PMID:9693094
2HBO,1.4426270978283127,0,-63.36382709906511,11.482123866180704,Propanoate metabolism,2-Hydroxybutyrate:NAD+ Oxidoreductase,92483.1 or 3948.2 or 55293.1 or (3945.1 and 3939.1) or 3939.1 or 160287.1 or 3945.1 or 3948.1,NA,"PMID:10108,PMID:21765"
2HBt2,-1.4608316204204737,0,1.3855477579364552,-7.398797268342227,"Transport, extracellular",2-Hydroxybutyrate Symport with Proton,9123.1 or 9194.1 or 6566.1,NA,"PMID:10510291,PMID:11101640,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713"
2HCO3_NAt,-1.3519176952869063,0,26.775573202364146,-178.94509216068164,"Transport, extracellular",Bicarbonate Transport (Na/Hco3 1:2 Symport),57835.3 or 8671.1 or 57835.2 or 57835.1 or 57835.4,NA,PMID:14722772
2OXOADOXm,-0.3050921099025913,0,72.09750410501957,38.38895667114854,Lysine metabolism,"2-Oxoadipate:Lipoamde 2-Oxidoreductase (Decarboxylating And Acceptor-Succinylating), Mitochondrial",(4967.2 and 1738.1 and 8050.1 and 1743.1) or (4967.1 and 1738.1 and 8050.1 and 1743.1),NA,NA
2OXOADPTm,0.1578886639452532,0,-220.4362394152999,-160.31926200607418,Tryptophan metabolism,2-Oxoadipate Shuttle (Cytosol/Mitochondria),89874.1,NA,PMID:11083877
34DHOXPEGOX,1.1837319303409515,0,-12.332978275761288,146.58267840001267,Tyrosine metabolism,"3, 4-Dihydroxyphenylethyleneglycol:NAD+ Oxidoreductase",130.1 or 127.1 or (125.1 and 124.1) or 131.1 or (126.1 and 124.1) or 128.1 or 137872.1 or (125.1 and 126.1),NA,PMID:3466164
34DHOXPEGt,1.1837319303533695,0,-12.332978276524226,146.5826784000067,"Transport, extracellular","3, 4-Dihydroxyphenylethyleneglycol Transport (Diffusion)",NA,NA,PMID:7473774
34DHPHAMT,-0.05078292551588005,0,65.63547203634567,59.291323865142836,Tyrosine metabolism,"3, 4-Dihydroxyphenylacetate:Amet O-Methyltransferase",1312.1 or 1312.2,NA,PMID:1847521
34DHPHEt,-2.127472865281754,0,15.798558034828469,-5.695475632286072,"Transport, extracellular","3, 4-Dihydroxy-L-Phenylalanine Transport",117247.1,NA,PMID:11827462
34DHPLACOX,-1,0.9999998574564637,0.1647261993408203,0,Tyrosine metabolism,"3, 4-Dihydroxyphenylacetaldehyde:NAD+ Oxidoreductase",218.1 or 222.1 or 220.1 or 221.1,NA,"PMID:11306106,PMID:2071588"
34DHPLACOX_NADP_,-0.1325080683428448,0,-303.1482283248901,-395.7590865726471,Tyrosine metabolism,"3, 4-Dihydroxyphenylacetaldehyde:NADP+ Oxidoreductase",222.1 or 221.1 or 218.1,NA,"PMID:11306106,PMID:2071588"
34DHXMANDACOX,-0.9901111915369569,0,56.91524944286346,0.28281032876968387,Tyrosine metabolism,"3, 4-Dihydroxymandelaldehyde:NAD+ Oxidoreductase",221.1 or 218.1 or 220.1,NA,"PMID:10424772,PMID:12616643"
34DHXMANDACOX_NADP_,-0.5784104408843264,0,-37.84967461204529,-141.70730821000933,Tyrosine metabolism,"3, 4-Dihydroxymandelaldehyde:NADP+ Oxidoreductase",221.1 or 222.1,NA,"PMID:10424772,PMID:12616643"
34HPLFM,-0.9273996564832605,0,275.2205789292127,10.36687357804887,Ubiquinone synthesis,3- (4-Hydroxyphenyl-)Lactate Formation,NA,NA,"PMID:11583838,PMID:12232327"
34HPPOR,-0.4551270785908601,0,14.627587015599001,5.477305857076154,Tyrosine metabolism,4-Hydroxyphenylpyruvate:Oxygen Oxidoreductase,3242.1,NA,NA
35CGMPtn,0.45268616486322655,0,1.703415516910841,4.521223465530223,"Transport, nuclear",35CGMP Nuclear Transport,NA,NA,NA
3AIBTm,-0.004432254475624427,0,21.088091922401052,20.901981232727437,"Valine, leucine, and isoleucine metabolism","L-3-Aminoisobutyrate Transaminase, Mitochondrial",18.1 or 18.2,NA,NA
3AIBtmi,-0.004432254475624427,0,21.088091922401052,20.901981232727437,"Transport, mitochondrial","3-Amino-Isobutyrate Transport, Mitochondrial",18.1 or 18.2,NA,"We show in this study that the product of Slc6a18 called XT2 is a Na+- and Cl dependent neutral amino acid transporter and displays, compared with B0AT1, a lower K0.5 and a different substrate selectivity. Because of its broad transport selectivity for neutral amino acids, we suggest that it be renamed B0AT3. Exclusive to kidney, responsible for re-absorption of neutral amino acids (gly, ala, val, leu, ile, met, ser, cys, asn, gln, phe, tyr, trp, arg, glu)."
3DPHBH1,-1,0,0.534738329119644,NA,Ubiquinone synthesis,Hydroxylation of 3-Decaprenyl-4-Hydroxybenzoate (NADH),NA,NA,PMID:11051212
3DSPHR,0.2743554771330708,0,17.048947530297003,29.940858064703644,Sphingolipid metabolism,3-Dehydrosphinganine Reductase,2531.1,NA,NA
3HAO,-0.11193085238625049,2.388338415926228e-10,5.316890385131329,4.2464567847417944,Tryptophan metabolism,"3-Hydroxyanthranilate 3, 4-Dioxygenase",23498.1,NA,PMID:7514594
3HBCDm,-0.022956069632914394,0,368.1201010962486,351.59819771270753,Butanoate metabolism,"3-Hydroxybutyryl Coenzyme A Dehydratase, Mitochondrial",55268.1,NA,PMID:9073515
3HBCOAHLm,0.20021078263750453,0,87.51482018551529,131.32989111008644,"Valine, leucine, and isoleucine metabolism","3-Hydroxyisobutyryl Coenzyme A Hydrolase, Mitochondrial",NA,NA,PMID:8824301
3HKYNAKGAT,0.7121329603785205,0,31.557135411792995,187.69085805969237,Tryptophan metabolism,3-Hydroxy-L-Kynurenine:2-Oxoglutarate Aminotransferase,51166.1 or 883.1 or 51166.2,NA,PMID:13357462
3HLYTCL,-0.036441317089980635,0,101.12884524283558,94.01745696513764,Tyrosine metabolism,3-Hydroxy-L-Tyrosine Carboxy-Lyase,1644.1,NA,NA
3M4HDXPAC,-0.18670844460594813,0,6.528666036414683,4.474316315467975,Tyrosine metabolism,3-Methoxy-4-Hydroxyphenylacetaldehyde:NAD+ Oxidoreductase,218.1 or 221.1 or 222.1 or 220.1,NA,"PMID:6422947,PMID:9732974"
3MLDAt,-0.3087823321337391,0,12.606788474497504,6.658123902405316,"Transport, extracellular",3Mlda Extracellular Transport via Diffusion,NA,NA,PMID:11411609
3MOBt2im,0.27826940718224613,0,111.74138548417092,197.9070805671692,"Transport, mitochondrial",3-Methyl-2-Oxobutanoate Mitochondrial Transport via Proton Symport,NA,NA,PMID:8428987
3MOPt2im,0.17841562428716948,0,221.27883651814162,317.38485539093017,"Transport, mitochondrial",3-Methyl-2-Oxopentanoate Mitochondrial Transport via Proton Symport,NA,NA,PMID:8428987
3MOX4HOXPGALDOX,0.0198557639592837,0,8.96656748747793,9.32985697286129,Tyrosine metabolism,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NAD+ Oxidoreductase,222.1 or 220.1 or 221.1 or 218.1,NA,NA
3MOX4HOXPGALDOX_NADP_,0.7928890082683152,0,0.5066775216885057,4.386133984375,Tyrosine metabolism,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NADP+ Oxidoreductase,222.1 or 220.1 or 221.1 or 218.1,NA,NA
3MOXTYROX,-0.18670844460594813,0,6.528666036414683,4.474316315467975,Tyrosine metabolism,3-Methoxytyramine:Oxygen Oxidoreductase (Deaminating),4128.1 or 4129.1,NA,PMID:10867119
3SALAASPm,0.08279524438213423,0,-51.52669988260269,-43.646787718009946,"Transport, mitochondrial",Cysteinesulfinate-Aspartate Mitochondrial Shuttle,10165.1 or 8604.1,NA,PMID:14598172
3SALACBOXL,-0.11843764513256226,0,5.671696905853182,4.470481212947436,Taurine and hypotaurine metabolism,3-Sulfino-L-Alanine Carboxy-Lyase,51380.1 or 2571.1 or 2572.1 or 2571.2,NA,NA
3SALATAi,-0.3503006549005134,0,19.574640602940555,9.41837000088347,Methionine and cysteine metabolism,3-Sulfino-Alanine Transaminase (Irreversible),2805.1,NA,PMID:3346220
3SALATAim,-0.17662041798216982,0,4.316790069363007,3.020818565316359,Methionine and cysteine metabolism,"3-Sulfino-Alanine Transaminase (Irreversible), Mitochondrial",2806.1,NA,PMID:3346220
3SPYRSP,-0.3503006549005134,0,19.574640602940555,9.41837000088347,Methionine and cysteine metabolism,3-Sulfinopyruvate Hydrolase (Spotaneous Reaction),NA,NA,PMID:3346220
3SPYRSPm,-0.17662041798216982,0,4.316790069363007,3.020818565316359,Methionine and cysteine metabolism,"3-Sulfinopyruvate Hydrolase (Spotaneous Reaction), Mitochondrial",NA,NA,PMID:3346220
41R1H2MAE12BOOX,-0.28401333608059093,0,5.310574835341763,2.9612626699478946,Tyrosine metabolism,"4-[ (1R)-1-Hydroxy-2- (Methylamino)Ethyl]-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",4128.1 or 4129.1,NA,"PMID:15035803,PMID:8920635,PMID:9653080"
41R2A1H12BOOX,0.21412250530730711,0,1.4220216249992503,2.1969180560646877,Tyrosine metabolism,"4-[ (1R)-2-Amino-1-Hydroxyethyl]-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",4128.1 or 4129.1,NA,"PMID:15035803,PMID:8920635,PMID:9653080"
4ABUTtm,-0.08384484890303126,0,-639.631158323574,-756.7069129249572,"Transport, mitochondrial",4-Aminobutanoate Mitochondrial Transport via Diffusion,NA,NA,PMID:10407778
4HBZCOAFm,0.24413067057208201,0,0.534738329119644,0.8801578924914706,Ubiquinone synthesis,4-Hydroxybenzoyl Coenzyme A Formation,NA,NA,"PMID:11583838,PMID:12232327"
4HBZFm,0.24413067057208201,0,0.534738329119644,0.8801578924914706,Ubiquinone synthesis,4-Hydroxybenzoate Formation,NA,NA,"PMID:11583838,PMID:12232327"
4HDEBRISOQUINEte,-0.0014423341882504467,9.570234784206377e-6,-3.3062042393946527,-3.315755318057578,"Transport, extracellular",Transport of Xenobiotic,NA,NA,NA
4HGLSDm,-0.3132743842694005,0,9.003038122558594,4.707787627792358,Arginine and proline metabolism,"L-4-Hydroxyglutamate Semialdehyde Dehydrogenase, Mitochondrial",8659.1 or 8659.2,NA,PMID:15849464
4MOPt2im,-1,0,91.5667436059177,NA,"Transport, mitochondrial",4-Methyl-2-Oxopentanoate Mitochondrial Transport via Proton Symport,NA,NA,PMID:8428987
4MPTNLte,0.019090186015111806,0,27.882309486421196,28.96758453829237,"Transport, extracellular",4-Methylpentanal Transport,NA,NA,PMID:8428987
4MPTNLtm,-0.019090186015111806,0,-27.882309486421196,-28.96758453829237,"Transport, mitochondrial","4-Methylpentanal Transport, Mitochondrial",NA,NA,PMID:8428987
4MTOLBUTAMIDEte,0.10685771933431286,0,-4.363822824383089,-3.521242705100831,"Transport, extracellular",Transport of Xenobiotic,NA,NA,NA
4NPHSFte,-0.03592539375299939,0,-2.5169114657132345,-2.7044924576017824,"Transport, extracellular",Transport of Xenobiotic,NA,NA,PMID:9344226
4NPHSULT,0.035925393752306696,0,2.51691146573624,2.704492457622751,Cytochrome metabolism,4-Nitrophenol Sulfotransferase,6799.1 or 6817.3 or 6799.2 or 6818.2 or 6817.2 or 6818.1 or 6817.1 or 6817.4 or 6818.3 or 6817.5,NA,"PMID:11535246,PMID:15293241"
4NPHte,0.15345392252665666,0,7.146276809048949,9.73709669940364,"Transport, extracellular",Transport of Xenobiotic,NA,NA,"PMID:8385949,PMID:9219629"
4PYRDX,-0.09857876541700837,0,3.879812924952211,3.183518439330034,"Transport, extracellular",4-Pyridoxal Secretion,NA,NA,PMID:6380540
5ADTSTSTERONEGLCte,0.24468881364089645,0,1.9953035082398596,3.288091056212458,"Transport, extracellular",Glucuronidated Compound Transport,4363.1,NA,NA
5ADTSTSTERONEGLCtr,-0.24468881364718703,0,-1.995303508242025,-3.2880910562600287,"Transport, endoplasmic reticular",Glucuronidated Compound Transport,NA,NA,NA
5ADTSTSTERONESte,-0.4450197076495704,0,500.98316284103396,192.40968182254434,"Transport, extracellular",Sulfonated Testosterone Transport,NA,NA,NA
5ADTSTSTERONESULT,0.07691888135702446,0,1.7120724429933871,1.997400989873077,Steroid metabolism,5Alpha-Dihydrotestosterone Sulfotransferase,6822.1 or 6818.1,NA,"PMID:1588921,PMID:16399349"
5FTHFt2,0.4950566161763369,0,58.27712812896818,172.54925754487513,"Transport, extracellular",5-Formyltetrahydrofolate Transport via Anion Exchange,6573.1 or 6573.2,NA,"PMID:11375437,PMID:14770311"
5HLTDL,0.21287591745670606,0,13.119592747515775,20.21592077183881,Tryptophan metabolism,5-Hydroxy-L-Tryptophan Decarboxy-Lyase,1644.1,NA,PMID:1540578
5HOMEPRAZOLEte,-0.3600609927454579,0,-2.771506144214975,-5.890276034387496,"Transport, extracellular",Transport of Xenobiotic,NA,NA,NA
5HOXINDACTO2OX,-0.8804961505138761,0,27.737080727940427,1.7626666875071606,Tryptophan metabolism,5-Hydroxyindoleacetaldehyde:Oxygen Oxidoreductase,316.1,NA,PMID:11306106
5HOXINOXDA,-0.6182685462880662,0,17.558831481209392,4.141931994031219,Tryptophan metabolism,5-Hydroxytryptamine:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing),4128.1 or 4129.1,NA,"PMID:11134050,PMID:15035803,PMID:8920635,PMID:9653080"
5HTRPVESSEC,-0.023993239161561902,0,7.399628154762463,7.052866005884972,"Transport, extracellular",5-Hydroxy-L-Tryptophan Secretion via Secretory Vesicle (ATP Driven),6570.1 or 6571.1,NA,"PMID:12827358,PMID:15383652"
5MTHFt2,0.18788545404369933,0,-47.94007437542941,-32.77490401282488,"Transport, extracellular",5-Methyltetrahydrofolate Transport via Anion Exchange,6573.1 or 6573.2,NA,"PMID:11375437,PMID:14770311"
6HTSTSTERONEte,-0.13355178987284447,0,6.680173786219092,5.106096317890464,"Transport, extracellular",Hydroxylated Testosterone Transport,NA,NA,NA
6HTSTSTERONEtr,0.1335517898728512,0,-6.680173786219092,-5.106096317890394,"Transport, endoplasmic reticular",Hydroxylated Testosterone Transport,NA,NA,NA
7DHFtl,0.4267871871450723,0,1.6559716819303982,4.121888284886157,"Transport, lysosomal","7-Glutamyl-Dhf Transport, Lysosomal",NA,NA,PMID:11375437
7DHFtm,0.15028443785418816,0,0.5065058719992632,0.6856715919986162,"Transport, mitochondrial","7-Glutamyl-Dhf Transport, M Mitochondrial",NA,NA,PMID:11375437
7THFtl,0.39027404883593986,0,0.8084042665341946,1.8432928278434586,"Transport, lysosomal","7-Glutamyl-Thf Transport, Lysosomal",NA,NA,PMID:11375437
7THFtm,-0.7106442849292285,0,19.07746040002876,3.2269550393482453,"Transport, mitochondrial","7-Glutamyl-Thf Transport, M Mitochondrial",NA,NA,PMID:11375437
A_MANASEly,0.1333986130382773,0,3.861453691376327,5.050264543727041,N-glycan degradation,"Alpha-Mannosidase, Lysosomal",4125.1,NA,PMID:8910458
A4GALTc,0.5935244868706284,0,5.669061210448991,22.22467913717516,Sphingolipid metabolism,Lactosylceramide 4-Alpha-Galactosyltransferase,53947.1,NA,PMID:10748143
A4GALTg,0.0302490744169617,0,8.054328456086688,8.556799708074076,Sphingolipid metabolism,Lactosylceramide 4-Alpha-Galactosyltransferase,53947.1,NA,"PMID:10747952,PMID:10748143"
A4GNT1g,0.2662425109517138,0,1.0635302148925814,1.8353300509754344,O-glycan metabolism,"Alpha 1, 4-N-Acetylglucosaminyltransferase, Golgi Apparatus",51146.1,NA,PMID:10430883
A4GNT2g,-0.16248284218546521,0,0.9248341320048262,0.6663018373934663,O-glycan metabolism,"Alpha 1, 4-N-Acetylglucosaminyltransferase, Golgi Apparatus",51146.1,NA,PMID:10430883
AACTOOR,-0.14643988903981037,0,58.11919325271007,43.27154481971907,"Glycine, serine, alanine, and threonine metabolism",Aminoacetone:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing),8639.1,NA,"PMID:10328770,PMID:12878330"
AACTtm,-0.14643988903981037,0,58.11919325271007,43.27154481971907,"Transport, mitochondrial","Aminoacetone Transport, Mitochondrial",NA,NA,NA
AASAD3m,-1,0,56.25833355084658,NA,Lysine metabolism,"L-Aminoadipate-Semialdehyde Dehydrogenase (NADH), Mitochondrial",NA,NA,PMID:15865210
AATAi,0.1578886639452532,0,-220.4362394152999,-160.31926200607418,Lysine metabolism,"2-Aminoadipate Transaminase, Irreversible",51166.1 or 51166.2,NA,PMID:12126930
ABO1g,-0.06050491655018825,0,0.6290939368618189,0.5573106276889144,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO2g,0.3209348457309463,0,0.4892226063050523,0.9516482828267923,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO3g,0.14883473530994223,0,0.6181644804290359,0.8343489293002334,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO4g,0.28426541268477507,0,0.29998733316262777,0.538276845987644,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO5g,0.28426541268477507,0,0.29998733316262777,0.538276845987644,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO6g,0.03515033391799445,0,0.22731178325083395,0.24387412527289667,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO7g,0.03515033391799445,0,0.22731178325083395,0.24387412527289667,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO8g,0.32250641867166496,0,0.28076789841951394,0.5480750785693554,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABO9g,-0.03187069990021314,0,0.6600265019068519,0.619254908003672,Blood group synthesis,"Abo Blood Group (Transferase A, Alpha 1-3-N-Acetylgalactosaminyltransferase",28.1,NA,"PMID:11421346,PMID:12198488,PMID:2121736"
ABTArm,-0.08384484890303126,0,-639.631158323574,-756.7069129249572,Glutamate metabolism,"4-Aminobutyrate Transaminase, Reversible, Mitochondrial",18.1 or 18.2,NA,"PMID:10407778,PMID:7721088"
ABUTt2rL,0.32369333733679134,0,54.39521708663492,106.46440500383378,"Transport, lysosomal","4-Aminobutyrate Reversible Transport in via Proton Symport, Lysosomal",206358.1,NA,"PMID:11390972,PMID:11959859"
ABUTt4_2_r,-1.0000181495873026,0,0.0019482108464217163,-214.68571087150573,"Transport, extracellular",4-Aminobutyrate Reversible Transport in via Sodium Symport (1:2),6529.1 or 6538.1 or 6540.1 or 6539.1,NA,PMID:12719981
ACACT10m,0.3055517838370698,0,-573.2490277423859,-304.92223262322545,"Valine, leucine, and isoleucine metabolism","Acetyl Coenzyme A C-Acetyltransferase, Mitochondrial",38.1 or 3032.1 or 10449.1,NA,PMID:676035
ACACT1rm,0.14971407264881442,0,482.46254988269806,652.3617118469239,Tryptophan metabolism,"Acetyl Coenzyme A C-Acetyltransferase, Mitochondrial",(3030.1 and 3032.1) or 38.1,NA,NA
ACACT1x,0.18888941000752307,0,184.4030524590254,270.28969778785705,Cholesterol metabolism,Acetyl Coenzyme A C-Acetyltransferase,39.1,NA,PMID:11108725
ACACt2m,0.07753761643052004,0,-661.7531249641419,-566.5160600250244,"Transport, mitochondrial",Acetoacetate Mitochondrial Transport via H+ Symport,6566.1,NA,"PMID:28726,PMID:627555"
ACACT4p,-0.17285809615370643,0,18.523734793762536,13.063607024501124,Fatty acid oxidation,"Acetyl Coenzyme A C-Acetyltransferase (Octanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACT5p,0.20359038971377558,0,4.3064382888493125,6.508193361066631,Fatty acid oxidation,"Acetyl Coenzyme A C-Acyltransferase (Decanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACT6p,-0.5070595302882508,0,10.332728761701489,3.379707348536543,Fatty acid oxidation,"Acetyl Coenzyme A C-Acetyltransferase (Dodecanoyl), Peroxisomal",30.1,NA,PMID:1679347
ACACT7p,-0.016399331845301915,0,4.666447370168558,4.515863605373879,Fatty acid oxidation,"Acetyl Coenzyme A Acyltransferase (Tetradecanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACT8p,-0.12070661694414549,0,10.999630340211374,8.630182090457232,Fatty acid oxidation,"Acetyl Coenzyme A Acyltransferase (Hexadecanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACT9p,0.11384293861401906,0,1.4376303610594288,1.8070097229701994,Fatty acid oxidation,"Acetyl Coenzyme A Acyltransferase (Tetracosanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACtx,-0.426765235533502,0,-54.26246637747586,-135.05775542720556,"Transport, peroxisomal",Acetoacetate Intracellular Transport Unknown Mechanism,NA,NA,NA
ACALDtm,0.859427889213283,0,-29.44373095070389,-2.22593596298473,"Transport, mitochondrial",Acetaldehyde Mitochondrial Diffusion,NA,NA,PMID:9028626
ACALDtr,0.2901165075764906,0,2.151348609916729,3.9097829218847067,"Transport, endoplasmic reticular","Acetaldehyde Reversible Transport, Endoplasmatic Reticulum",NA,NA,PMID:9028626
ACALDtx,-0.3287069670497227,0,129.00427017119415,65.17589651768357,"Transport, peroxisomal",Acetaldehyde Peroxisomal Diffusion,NA,NA,NA
ACCOACm,0.07856687879414502,0,327.78654199543,383.6846097393036,Fatty acid oxidation,"Acetyl Coenzyme A Carboxylase, Beta Isoform",32.1,NA,PMID:10677481
ACCOAgt,-0.5934555923132927,0,273.4643988872528,69.7700159360081,"Transport, extracellular",Acetyl Coenzyme A Transport,9197.1,NA,PMID:12739170
ACCOALm,0.04982241688930919,0,1.7252752402889964,1.906204329331645,Propanoate metabolism,Acetate Coenzyme A Ligase (AMP-Forming),84532.1 or 79611.1,NA,PMID:11150295
ACCOAtn,-0.5933709486088214,0,149.91122872676848,38.25741945607504,"Transport, nuclear","Acetyl Coenzyme A Transport, Nuclear",NA,NA,NA
ACCOAtr,0.6763441385489087,0,-601.0484968242407,-116.04590283110142,"Transport, endoplasmic reticular",Acetyl Coenzyme A Transport,9197.1,NA,NA
ACETONEt2,0.5222144710919111,0,10.721758118705813,34.15929193406105,"Transport, extracellular",Acetone Transport via Proton Symport,6566.1 or 9123.1 or 9194.1,NA,"PMID:10510291,PMID:11101640,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713"
ACETONEt2m,0.9122620350031323,0,1.370130779824336,29.86220472905715,"Transport, mitochondrial",Acetone Mitochondrial Transport via Proton Symport,6566.1,NA,NA
ACGAGBSIDEtg,0.2883416667725628,0,-1.3302654012726471,-0.7348163011690785,"Transport, golgi apparatus",Acgagbside Hs Intracellular Transport,NA,NA,PMID:15907394
