Reaction,fc,pval,OVCAR3_A1AKO,OVCAR3_P,rxnNames,subSystem,geneRules,kegg,source
ASCBt4,-0.6965751069549846,0,-725.0780039253235,-129.6769679623574,L-Ascorbate Transport via Proton Symport,"Transport, extracellular",9962.2 or 9963.1 or 9962.1 or 9963.2,NA,"PMID:10471399,PMID:10556483,PMID:10556521,PMID:10631088,PMID:15705056"
ASNALANaEx,0.9639969223689749,0,49.71133082789611,0.9112849834711029,L-Alanine/L-Asparagine Na-Dependent Exchange (Asn-L In),"Transport, extracellular",6510.1,NA,PMID:14530974
ASNCYSNaEx,-0.9071145081618488,0,2.4542479332426566,50.39034350239448,L-Cysteine/L-Asparagine Na-Dependent Exchange (Asn-L In),"Transport, extracellular",6510.1,NA,PMID:14530974
ASNSERNaEx,-0.9773468348368319,0,0.2460150991410017,21.47413723886418,L-Serine/L-Asparagine Na-Dependent Exchange (Asn-L In),"Transport, extracellular",6510.1,NA,PMID:14530974
ASNTHRNaEx,-0.9692312248372167,0,1.3212703679215396,84.5625752470769,L-Threonine/L-Asparagine Na-Dependent Exchange (Asn-L In),"Transport, extracellular",6510.1,NA,PMID:14530974
ASPCTr,0.8221570077178305,0,-19.343152274456248,-198.18751369371415,Aspartate Carbamoyltransferase (Reversible),Pyrimidine synthesis,790.1,NA,"PMID:2565865,PMID:8619816"
ASPDxt,0.7435045583818537,0,-4.058060211393855,-27.58429714040057,"D-Aspartate Transport, Peroxisomal","Transport, peroxisomal",NA,NA,NA
ASPGLUm,-0.6794385610738889,0,6.0905537434339525,31.90873752402142,Aspartate-Glutamate Mitochondrial Shuttle,"Transport, mitochondrial",8604.1 or 10165.1,NA,PMID:14598172
ATP1ter,-0.3353857426909848,0,1.9076289835326141,3.8329309354089203,"ADP/ATP Transporter, Endoplasmic Reticulum","Transport, endoplasmic reticular",NA,NA,NA
ATPH1e,-0.997748094537205,0,0.35946282108781813,318.8926789999008,ATP Diphosphohydrolase,Nucleotide interconversion,954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1,NA,"PMID:8955160,PMID:9676430"
ATPH2e,-0.8109088687035063,0,0.3796719512081091,3.6360843521669657,ATP Diphosphohydrolase,Nucleotide interconversion,954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1,NA,"PMID:8955160,PMID:9676430"
ATPtn,-0.4347367609259986,0,1.3207350944979117,3.3522561888606286,ATP Diffusion in Nucleus,"Transport, nuclear",NA,NA,NA
B3GALT3g,-0.42361669386123085,0,0.5235574963028193,1.2931415327171796,"Beta-1, 3-Galactosyltransferase 3",Sphingolipid metabolism,8706.4 or 8706.1 or 8706.3 or 8706.2,NA,NA
B3GALT41g,-0.423803203142631,0,0.09469205167434963,0.2339874973644819,"Beta-1, 3-Galactosyltransferase 4",Sphingolipid metabolism,8705.1,NA,NA
B3GALT42g,-0.40602482806064083,0,0.13229546903751285,0.3131624399372391,"Beta-1, 3-Galactosyltransferase 4",Sphingolipid metabolism,8705.1,NA,NA
B3GALT43g,-0.5742792814910903,0,0.08102085375778988,0.29960827813678215,"Beta-1, 3-Galactosyltransferase 4",Sphingolipid metabolism,8705.1,NA,NA
B3GALT44g,-0.4434466554335635,0,0.08977685644383991,0.232840399638872,"Beta-1, 3-Galactosyltransferase 4",Sphingolipid metabolism,8705.1,NA,NA
B3GNT51g,0.9293014579307755,0,5.2122351794431685,0.1910004403893305,"UDP-GlcNac:Betagal Beta-1, 3-N-Acetylglucosaminyltransferase 5",Blood group synthesis,84002.1,NA,NA
BAAT3x,0.6415663703651915,0,593.7913674835205,129.65348153762818,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,Bile acid synthesis,570.1,NA,NA
BACCL,-0.4222414813238774,0,0.31449217578487476,0.7741708750187827,Biotin-[Acetyl Coenzyme A-Carboxylase] Ligase,Biotin metabolism,3141.1,NA,"PMID:12459313,PMID:7842009"
BACCLm,-0.3868598109530921,0,0.8317707973431483,1.881379676893712,"Biotin-[Acetyl Coenzyme A-Carboxylase] Ligase, Mitochondrial",Biotin metabolism,3141.1,NA,"PMID:12459313,PMID:7842009"
BAMPPALDOX,-0.7111694313956562,0,1.4890916085031554,8.822085741585411,Beta-Aminopropion Aldehyde:NAD+ Oxidoreductase,Beta-Alanine metabolism,8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1,NA,PMID:12586697
BDHm,0.6582925731352259,0,-27.81098981736437,-134.96562918992564,(R)-3-Hydroxybutanoate:NAD+ Oxidoreductase,Butanoate metabolism,622.2 or 622.3 or 622.1,NA,"PMID:1639787,PMID:8679568"
BHBtm,0.6582925731352259,0,-27.81098981736437,-134.96562918992564,(R)-3-Hydroxybutanoate Mitochondrial Transport via H+ Symport,"Transport, mitochondrial",NA,NA,PMID:3427918
BILDGLCURt,-0.38460306957611595,0,0.8240075010395667,1.8539632859514967,Bilirubin Beta-Diglucuronide Transport via Bicarbonate Antiport,"Transport, extracellular",10599.1,NA,"PMID:10358072,PMID:12507753,PMID:9334206"
BILDGLCURtr,-0.42996318363288655,0,0.5460793059763331,1.3698646832436498,Glucuronidated Compound Transport,"Transport, endoplasmic reticular",NA,NA,NA
BILGLCURt,1,0,NA,-546.760737914896,Bilirubin Monoglucuronide Transport via Bicarbonate Antiport,"Transport, extracellular",10599.1 or 28234.1,NA,"PMID:10358072,PMID:12507753,PMID:9334206"
BILGLCURtr,0.4427833314570098,0,956.7211576623916,369.49482612810135,Glucuronidated Compound Transport,"Transport, endoplasmic reticular",NA,NA,NA
BILIRUBtr,-0.44325796198370127,0,-956.5061681232453,-368.97575308308603,"Lipid, Flip-Flop Intracellular Transport","Transport, endoplasmic reticular",NA,NA,NA
BMTer_U,0.8586233043248962,0,42.87051400515884,3.2609575043201677,"B Mannosyltransferase, Endoplasmic Reticulum",Phosphatidylinositol phosphate metabolism,9488.1,NA,PMID:8861954
BTND1,-0.4222414813238774,0,0.31449217578487476,0.7741708750187827,Biotinidase (Biotin),Biotin metabolism,686.1,NA,"PMID:12459313,PMID:15059618"
BTNDm,-0.3868598109530921,0,0.8317707973431483,1.881379676893712,"Biotinidase (Biotin), Mitochondrial",Biotin metabolism,686.1,NA,"PMID:12459313,PMID:15059618"
BTNPL,-0.4222414813238774,0,0.31449217578487476,0.7741708750187827,Holocarboxylase Synthestase (Biotin Protein Ligase),Biotin metabolism,3141.1,NA,NA
BTNPLm,-0.3868598109530921,0,0.8317707973431483,1.881379676893712,"Holocarboxylase Synthestase (Biotin Protein Ligase), Mitochondrial",Biotin metabolism,3141.1,NA,NA
BTNt2m,-0.7488941644526357,0,1.2826988981448486,8.933701651438575,"Biotin Reversible Transport via Proton Symport, Mitochondria","Transport, mitochondrial",6566.1,NA,"PMID:12949353,PMID:15121743,PMID:16011464"
BUTt2m,-0.37169034241510734,0,1.0080000704549958,2.200609118617678,"Butyrate Mitochondrial Transport via Proton Symport, Reversible","Transport, mitochondrial",6566.1,NA,NA
C160CPT1,-0.7283917439713294,0,-264.7528892008185,-41.60461351728085,Production of Palmitoylcarnitine,Fatty acid oxidation,126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1,NA,PMID:1988962
C161CPT1,2.3593817498706113,0,107.46632221518308,-43.48650079755336,Production of Palmitoleoylcarnitine,Fatty acid oxidation,1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2,NA,NA
C161CPT2,0.3715999624679492,0,107.8336776628375,49.40411850742493,Transport of Hexadecenoyl Coenzyme A into Mitochondrial Matrix,Fatty acid oxidation,1376.1,NA,NA
C161CPT22,-0.7628679263399508,0,12.621466420724621,93.82947651514039,C161 Transport into the Mitochondria,Fatty acid oxidation,1376.1,NA,NA
C161CRNt,0.4069485163291763,0,117.2057623131311,49.40411850742493,C161 Transport into the Mitochondria,Fatty acid oxidation,788.1,NA,NA
C180CPT1,-3.469879774820001,0,-298.58636345193383,540.3684667720795,Production of Stearoylcarnitine,Fatty acid oxidation,1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3,NA,PMID:1988962
C180CPT2,-1.4144352472544066,0,-305.3976368851453,52.421180189998424,Carnitine O-Stearoyl Transferase,Fatty acid oxidation,1376.1,NA,"PMID:1528846,PMID:1988962"
C181CPT1,0.9738321891062043,0,486.8555600452423,6.454421149969101,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,Fatty acid oxidation,126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4,NA,PMID:1988962
C181CPT2,0.5277196191295918,0,-0.21364681212284872,-0.6910988465009532,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,Fatty acid oxidation,1376.1,NA,"PMID:1528846,PMID:1988962"
C204CPT1,1.2910259333136458,0,3.0213522684583625,-0.38379830232895906,Carnitine C20:4 Transferase,Fatty acid oxidation,1374.1 or 1375.4 or 1375.1 or 1375.3 or 1375.2 or 126129.1,NA,PMID:1988962
C204CPT2,0.3341971552629853,0,3.0213522684583625,1.507741886090063,Arachidonic Acid Transport into the Mitochondria,Fatty acid oxidation,1376.1,NA,"PMID:1528846,PMID:1988962"
C204CRNt,-1,0,NA,1.5077418860900615,Arachidonic Acid Transport into the Mitochondria,Fatty acid oxidation,788.1,NA,PMID:14598172
C226COAtx,1,0,NA,-6.181079538366786,Fatty Acid Intracellular Transport,"Transport, peroxisomal",NA,NA,NA
C226CPT1,-0.9542816387844234,0,13.629874470955878,582.6239766540527,Carnitine C22:6 Transferase,Fatty acid oxidation,126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4,NA,PMID:1988962
C226CPT2,-0.9542816387844234,0,13.629874470955878,582.6239766540527,C226 Transport into the Mitochondria,Fatty acid oxidation,1376.1,NA,"PMID:11274214,PMID:1528846,PMID:1988962"
C3STDH1r,0.5142246201621106,0,0.7603290727611042,0.2439196531375732,C-3 Sterol Dehydrogenase (4-Methylzymosterol),Cholesterol metabolism,50814.1,NA,PMID:12829805
C3STKR2r,-0.7912268485797537,0,0.06951969550906797,0.5964634065913502,C-3 Sterol Keto Reductase (Zymosterol),Cholesterol metabolism,3295.1,NA,PMID:12829805
C4STMO1r,-0.5459645378189392,0,0.03972424426637031,0.13525875849533478,"C-4 Sterol Methyl Oxidase (4, 4-Dimethylzymosterol)",Cholesterol metabolism,6307.1,NA,NA
C4STMO2Pr,-0.7212633699937957,0,0.049378502200722395,0.30492370917080264,C-4 Methyl Sterol Oxidase,Cholesterol metabolism,50814.1,NA,NA
C4STMO2r,-0.8707575992464468,0,0.020141193284162317,0.2915396973017172,C-4 Methyl Sterol Oxidase,Cholesterol metabolism,6307.1 or 50814.1,NA,NA
CAATPS,1,0,12.555525186409527,NA,Ca ATPase,"Transport, extracellular",492.1 or 491.1 or 490.1 or 493.1,NA,"PMID:7876199,PMID:8396145"
CAT2p,-0.7687070201220139,0,20.832537953029014,159.30728266771604,"Catalase A, Peroxisomal (Ethanol)",Glycolysis/gluconeogenesis,847.1,NA,"PMID:19382904,PMID:19382905,PMID:8769411"
CATm,-0.40063285490522177,0,70.69397175183296,165.20141334023475,Catalase,ROS detoxification,847.1,NA,"PMID:1657986,PMID:3755525"
CBPPer,-0.8186421695395674,0,19.879682020440324,199.3518997642517,"Carbamoyl Phosphate Phosphotransferase, Endoplasmic Reticulum",Glycolysis/gluconeogenesis,2538.1 or 57818.1 or 92579.1,NA,"PMID:11946414,PMID:8384451"
CBPter,-0.8186421695395674,0,19.879682020440324,199.3518997642517,"Carbamoyl Phosphate Transport, Endoplasmic Reticulum","Transport, endoplasmic reticular",NA,NA,"PMID:12192101,PMID:8384451"
CBR2,-1,0,NA,1.144813379573822,Carbonyl Reductase [NADPH] 1,Eicosanoid metabolism,873.1,NA,"PMID:8740524,PMID:9740676"
CDPDAGtm,0.5738584734834923,0,-1.3734757791613381,-5.072625779580476,Intracellular Transport,"Transport, mitochondrial",NA,NA,NA
CDS,-0.4405370722143595,0,0.3848774682777981,0.9910044683543456,Phosphatidate Cytidylyltransferase,Glycerophospholipid metabolism,1040.1 or 8760.1,NA,NA
CEPTE,-0.3421016637779781,0,0.6567179825552513,1.339693761929318,Ethanolamine Phosphotransferase,Glycerophospholipid metabolism,10390.1,NA,NA
CERT1gt,-0.5582238838707579,0,15.260859423712557,53.82779823132455,Ceramide Transport Protein,"Transport, golgi apparatus",10087.1,NA,"PMID:12803919,PMID:14685229,PMID:15596449,PMID:15907394"
CERT1rt,-0.5673785350576632,0,5.465751306375395,19.802302867052703,Ceramide Transport Protein,"Transport, endoplasmic reticular",10087.1,NA,"PMID:12803919,PMID:14685229,PMID:15596449,PMID:15907394"
CHAT,-1,0,NA,11.990568828224704,Choline O-Acetyltransferase,Glycerophospholipid metabolism,1103.4 or 1103.2 or 1103.3 or 1103.1,NA,PMID:10861222
CHLtm,0.6536373778428998,0,-0.8760027288316269,-4.1822955562200255,Choline Transport via Diffusion (Cytosol to Mitochondria),"Transport, mitochondrial",NA,NA,PMID:10984
CHOLK,-0.793753050706378,0,2.018419123837231,17.554419463595377,Choline Kinase,Glycerophospholipid metabolism,1120.2 or 1119.1 or 1120.1 or 1119.2,NA,NA
CHOLPtg,-1,0,-7.974719076436638,NA,Choline Phosphate Intracellular Transport,"Transport, golgi apparatus",NA,NA,NA
CHOLPtl,0.773692871305284,0,-1.114915052205573,-8.73819968294333,Choline Phosphate Intracellular Transport,"Transport, lysosomal",NA,NA,NA
CHOLtg,-0.701751710526986,0,21.522919647265883,122.80595268454552,Choline Intracellular Transport,"Transport, golgi apparatus",NA,NA,NA
CHOLtr,-0.6810720640203418,0,52.49022209288301,276.6764401604414,Choline Intracellular Transport,"Transport, endoplasmic reticular",NA,NA,NA
CHSTEROLt1,0.9843433412988238,0,474.4360450514793,3.7433457599353046,Cholesterol Intracellular Transport,"Transport, mitochondrial",10948.1,NA,"PMID:12070139,PMID:12370263,PMID:12770731"
CHSTEROLt2,-1,0,-467.5325759778857,NA,Cholesterol Intracellular Transport,"Transport, mitochondrial",NA,NA,"PMID:12370263,PMID:12770731"
CITMCOAHm,-1,0,NA,1.0068704354129543,"L-Citramalyl Coenzyme A Hydro-Lyase, Mitochondrial",C5-branched dibasic acid metabolism,NA,NA,"PMID:13502348,PMID:13783048"
CITMCOALm,-1,0,NA,1.0068704354129543,L-Citramalyl Coenzyme A Pyruvate-Lyase,C5-branched dibasic acid metabolism,NA,NA,PMID:13783048
CITtam,0.8797532826570609,0,-27.608775581431388,-431.59337465593813,"Citrate Transport, Mitochondrial","Transport, mitochondrial",6576.1,NA,PMID:14598172
CKc,-0.8979456781720849,0,1.5295095161578678,28.444909768837086,"ATP Creatine Kinase, Cytosolic",Urea cycle,1152.1 or 1158.1,NA,"PMID:2883200,PMID:3034271"
CLFORtex,-0.9600812496168853,0,9.162102641812153,449.87544507098795,Chloride Transport via Formate Antiport,"Transport, extracellular",5172.1,NA,PMID:12759755
CLI2tex,0.7467424257353784,0,135.52690413428545,19.64984332145765,Chloride Transport via Iodide Antiport,"Transport, extracellular",5172.1,NA,PMID:12759755
CLOXAtex2,0.3952662279639852,0,3.2666383638949132,1.415820508003235,Chloride Transport via Oxalate Antiport (2:1),"Transport, extracellular",65010.1 or 65010.3 or 65010.2,NA,PMID:12759755
CLPNDCPT1,-0.4324830650805437,0,0.2129520834292086,0.5375174455882167,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2,NA,NA
CLPNDCPT2,-0.43248306508055473,0,0.21295208342920277,0.5375174455882167,Carnitine Transferase,Fatty acid oxidation,1376.1,NA,NA
CLPNDCRNt,1,0,23.740821645392476,NA,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,788.1,NA,NA
CMPACNAtg,-0.503493721891418,0,2.6222652995162177,7.9406033494185655,"Transport of Cytidine-5'-Monophosphate-N-Acetyl-Beta-Neuraminate via CMP Antiport, Golgi Apparatus","Transport, golgi apparatus",10559.1,NA,"PMID:12759756,PMID:9010752,PMID:9644260"
CMPACNAtn,-0.6426837274146694,0,0.5109161684556306,2.348825789328388,"Transport of Cytidine-5'-Monophosphate-N-Acetyl-Beta-Neuraminate, Nuclear","Transport, nuclear",NA,NA,NA
CMPSAS,-0.6390264569629429,0,4.70297094162032,21.354179408246278,CMP Sialic Acid Synthase,Aminosugar metabolism,55907.1,NA,PMID:9689047
CMPSASn,-0.6426837274146694,0,0.5109161684556306,2.348825789328388,"CMP Sialic Acid Synthase, Nuclear",Aminosugar metabolism,55907.1,NA,PMID:9689047
CO2ter,0.7634007720207252,0,-26.995415507893266,-201.1998811416626,CO2 Endoplasmic Reticular Transport via Diffusion,"Transport, endoplasmic reticular",NA,NA,NA
CO2tg,0.37817126262441053,0,-0.06977636394192252,-0.15464672797374443,CO2 Golgi Transport,"Transport, golgi apparatus",NA,NA,NA
CO2tp,0.6649934580198885,0,233.92731662470996,47.06756116046831,CO2 Peroxisomal Transport,"Transport, peroxisomal",NA,NA,NA
COAtg,0.8412804832525278,0,-7.279621353662177,-84.44975765199959,"Transport of Coenzyme A (Diffusion), Golgi Apparatus","Transport, golgi apparatus",NA,NA,NA
COAtm,-2.0685417906372856,0,-168.78782524145805,484.7096295553386,Transport of Coenzyme A,"Transport, mitochondrial",8034.1,NA,PMID:14598172
COAtr,0.9742175570105145,0,389.89538070936203,5.091868112157285,"Transport of Coenzyme A, Endoplasmatic Reticulum","Transport, endoplasmic reticular",NA,NA,NA
COQ3m,-0.38650113555392357,0,0.0515167132473076,0.11642724307548578,Methyltransferase Coq3,Ubiquinone synthesis,51805.1,NA,"PMID:10777520,PMID:11051212,PMID:1965190,PMID:7380842"
COQ5m,-0.38650113555392357,0,0.0515167132473076,0.11642724307548578,Ubiquinone Biosynthesis Methyltransferase Coq5,Ubiquinone synthesis,NA,NA,"PMID:10777520,PMID:1965190,PMID:7380842"
COQ6m,-0.38650113555392357,0,0.0515167132473076,0.11642724307548578,Ubiquinone Biosynthesis Monooxgenase Coq6,Ubiquinone synthesis,51004.1 or 51004.2,NA,"PMID:11051212,PMID:1965190,PMID:7380842"
COQ7m,-0.38650113555392357,0,0.0515167132473076,0.11642724307548578,Ubiquinone Biosynthesis Coq7,Ubiquinone synthesis,10229.1,NA,"PMID:11051212,PMID:1965190,PMID:7380842"
CORE2GTg,-0.3640603747242017,0,0.025346690384699132,0.054367450320738496,"Core 2 Acetylglucosaminyltransferase, Golgi Apparatus",O-glycan metabolism,9245.1 or 2650.1 or 51301.1,NA,"PMID:10753916,PMID:9915862"
COUCOAFm,-0.5421240168927691,0,0.042050207038574226,0.14162488661108072,P-Coumaroyl Coenzyme A Formation,Ubiquinone synthesis,NA,NA,"PMID:11583838,PMID:12232327"
CREATt4_2_r,-3.7279112648128847,0,-2.0499617005057633,3.5529150604248048,Creatine Transport (Sodium Symport) (2:1),"Transport, extracellular",6535.1 or 386757.1,NA,PMID:12719981
CRNCAR3tp,1,0,87.71654636014699,NA,"Carnitine-Propcarnitine Carrier, Peroxisomal","Transport, peroxisomal",NA,NA,NA
CRNCARtp,-0.7709215992399231,0,7.236933970293863,55.94609809455275,"Carnitine-Acetylcarnitine Carrier, Peroxisomal","Transport, peroxisomal",1384.1,NA,NA
CRNtHa,1,0,1.3460088531434535,NA,L-Carnitine Outward Transport (H+ Antiport),"Transport, extracellular",6583.1,NA,PMID:12883891
CRNtx,-0.4471791195663733,0,1.0544892580522922,2.7604507898893207,Carnitine Transport Peroxisome to Mitochondria,"Transport, peroxisomal",NA,NA,"PMID:12814641,PMID:15464416"
CSCPASEly,-0.42400422762024076,0,4.908382441735826,12.134737237620726,"Chondroitin Sulfate C Proteoglycan Protease, Lysosomal (Endosome)",Chondroitin sulfate degradation,NA,NA,PMID:8993162
CSm,-0.7866961605475297,0,31.27391921604425,261.95961372289656,Citrate Synthase,Citric acid cycle,1431.1 or 1431.2,NA,"PMID:16006620,PMID:9933076"
CSNAT2m,-0.417459934281916,0,56.52323002664223,137.53459827729537,"Carnitine O-Aceyltransferase, Mitochondrial",Fatty acid oxidation,1384.1,NA,"PMID:11257506,PMID:3759988"
CSNAT2x,-0.4474318672169566,0,-386.5647161608696,-147.57402282397152,"Carnitine Dimethyl Nonanoyl Transferase, Revsible, Peroxisomal",Fatty acid oxidation,54677.1 or 1384.2,NA,"PMID:15464416,PMID:7829107"
CSNATer,-0.531393742665837,0,-639.3336169232368,-195.63599162471294,"Carnitine O-Acetyltransferase, Endolasmic Reticulum",Fatty acid oxidation,1384.3,NA,"PMID:11257506,PMID:3759988"
CSNATp,-4.234296691054494,0,-97.6869367676055,158.0938481296897,"Carnitine O-Acetyltransferase, Reverse Direction, Peroxisomal",Fatty acid oxidation,1384.2,NA,PMID:7829107
CSNATr,0.5159529650108555,0,-186.8396433089003,-585.1499767208576,Carnitine O-Acetyltransferase,Fatty acid oxidation,1384.1,NA,"PMID:11257506,PMID:7829107"
CSPG_At,-0.6637095791718957,0,0.05778409921032612,0.28587183406326894,"Chondroitin Sulfate A Transport, Golgi to Extracellular","Transport, extracellular",NA,NA,NA
CSPG_Bt,-0.4441784411913632,0,0.03773473634358478,0.09804530221579189,"Chondroitin Sulfate B Transport, Golgi to Extracellular","Transport, extracellular",NA,NA,NA
CSPG_Ct,0.3326492464978423,0,0.23415254789908044,0.11725656971296267,"Chondroitin Sulfate C Transport, Golgi to Extracellular","Transport, extracellular",NA,NA,NA
CSPG_Ctly,-0.42400422762024076,0,4.908382441735826,12.134737237620726,"Chondroitin Sulfate C Transport, Extracellular to Lysosome","Transport, lysosomal",NA,NA,NA
CTPtn,-0.6426837274147832,0,0.5109161684554326,2.348825789328388,"Transport of CTP (Diffusion), Nuclear","Transport, nuclear",NA,NA,NA
CYANt,-0.6575819978210433,0,2.4528664194888026,11.873871099450811,Transport of Cyanide via Diffusion,"Transport, extracellular",NA,NA,NA
CYSALANaEx,0.4415290453512322,0,79.80522425475418,30.917795183691382,L-Alanine/L-Cysteine Na-Dependent Exchange (Cys-L In),"Transport, extracellular",6509.1 or 6510.1,NA,PMID:14530974
CYSASNNaEx,0.5497807231140923,0,5.646243548701331,1.640262812477177,L-Cysteine/L-Asparagine Na-Dependent Exchange (Cys-L In),"Transport, extracellular",6510.1,NA,PMID:14530974
CYSGLNNaEx,-0.9880223636389194,0,0.6287788689757919,104.36336649601496,L-Cysteine/L-Glutamine Na-Dependent Exchange (Cys-L In),"Transport, extracellular",6510.1,NA,PMID:14530974
CYSSERNaEx,-0.9919935564744885,0,0.4776000745362602,118.82632632285654,L-Serine/L-Cysteine Na-Dependent Exchange (Cys-L In),"Transport, extracellular",6509.1 or 6510.1,NA,PMID:14530974
CYSt4,-0.639542005271009,0,30.065356532100264,136.75217545081378,"Transport of L-Cysteine   via Sodium Symport, Reversible","Transport, extracellular",11254.1 or 54407.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1),NA,"PMID:11133652,PMID:12719981"
