Reaction,fc,pval
CRNt,1.287339078665759,0
CRNtim,-1,0
CRNtuNa,0.9730282192132509,0
CRTSLtm,-0.5171937564783707,0
CRTSLtr,1,0
CRTSTRNt,-0.3041456402243997,0
CSAPASEly,0.01648118739870152,0
CSBPASEly,0.20100794891253138,0
CSCPASEly,0.026323712093078818,0
CSDPASEly,-0.3664119756810076,0
CSEPASEly,0.8700972872708984,0
CSm,-0.3089325007746269,0
CSNAT2m,-0.5324842949140354,0
CSNAT2x,-0.9959380889692547,0
CSNAT3x,-0.005612839981207458,0
CSNATer,-1.0331745478823833,0
CSNATm,-0.24248931761396608,0
CSNATp,0.7459946522188694,0
CSNATr,-0.0972832424221745,0
CSNt,0.7966526799280799,0
CSPG_At,0.3889118823544238,0
CSPG_Atly,0.01648118739870152,0
CSPG_Bt,0.5387773546816259,0
CSPG_Btly,0.20100794891253138,0
CSPG_Ct,0.25763589558838673,0
CSPG_Ctly,0.026323712093078818,0
CSPG_Dt,0.2679142009386415,0
CSPG_Dtly,-0.3664119756810076,0
CSPG_Et,-0.053681153167230086,0
CSPG_Etly,0.8700972872708984,0
CTPtn,0.6751482885437803,0
CYANt,-0.6010381233870685,0
CYANtm,0.13118537771536176,0
CYSALANaEx,-0.4793413774311048,0
CYSASNNaEx,-0.44546529349964714,0
CYSGLNNaEx,0.7511228435364155,0
CYSGLUexR,NA,1
CYSGLYexR,1,1
CYSO,0.16625532397133602,0
CYSSERNaEx,0.5142205989886172,0
CYSt4,0.31095717113656124,1
CYSTA,0.12734292133953815,0
CYStec,NA,1
CYSTGLUex,0.1614067586914707,0
CYSTHRNaEx,-0.1643109151736126,0
CYTD,-1,0
CYTDK1,-1,0
CYTDK2m,0.4238155924583821,0
CYTDn,0.8710459842833354,0
CYTDt,-1.0288395491237106,0
CYTDtl,0.44533180204192097,0
CYTDtm,0.4238155924583821,0
CYTDtn,0.8710459842833354,0
CYTK10,-3.4051966045843214,0
CYTK10n,-0.9999996083119808,8.536174989082213e-9
CYTK11,0.9478166218423162,0
CYTK11n,-0.640465203723471,0
CYTK12,1.4321547007905975,0
CYTK12n,0.9862094060509149,0
CYTK13,-0.742385498261417,0
CYTK13n,1.418568238525366,0
CYTK14,0.9990212391429152,0
CYTK14n,-0.7939193859223955,0
CYTK1m,0.42248230613083365,0
CYTK1n,-0.508713619737714,0
CYTK2n,-0.8446319067807182,0
CYTK3,0.7447296871713766,1.1098533869713378e-8
CYTK3n,1.000000186398938,0
CYTK4,-0.3949053020289368,0
CYTK4n,0.9815164267215414,0
CYTK5,-0.9936536787678556,0
CYTK5n,-0.9999999845090999,0
CYTK6,1.0236374107525943,0
CYTK6n,1.0358226972173379,0
CYTK7,0.9153962563809223,1.2108564595436633e-8
CYTK7n,-1.380072761269342,1.1102230246251565e-16
CYTK8,-7.431814120269766,0
CYTK8n,1.0188425945314636,0
CYTK9,0.37283402825400214,0
CYTK9n,-0.18820786264245618,0
D3AIBTm,-0.17058042050928315,0
DADA,0.60608887306069,0
DADAe,0.5137404239263408,0
DADNt4,-0.5137404239263408,0
DAG_HSter,0.2927435597179489,0
DAGK_hs,0.1909693278529512,0
DAGt,-1,0
DALAOXx,0.5009014732436082,0
DALAt2r,0.9980135317650444,0
DALAxt,0.5009014732436082,0
DARGOp,0.10831623991926806,0
DASCBR,0.8436514324145444,0
DASPO1p,0.05884998353433712,0
DCIm,-0.21643976455329875,0
DCK1m,0.2964524543843672,0
DCK1n,-0.9786289668957183,0
DCK2n,0.9922776355595809,0
DCSPTN1CPT1,0.3058757171269372,0
