Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem,rxnNames,geneRules,kegg,source
34HPLFM,-0.9975671173373397,0,0.5780710157955338,474.6368044631958,Ubiquinone synthesis,3- (4-Hydroxyphenyl-)Lactate Formation,NA,NA,"PMID:11583838,PMID:12232327"
34HPPOR,-0.3591047791786099,0,4.223206806144776,8.955879786924807,Tyrosine metabolism,4-Hydroxyphenylpyruvate:Oxygen Oxidoreductase,3242.1,NA,NA
3DSPHR,0.5222234261655909,0,81.8201856076099,25.680703159699497,Sphingolipid metabolism,3-Dehydrosphinganine Reductase,2531.1,NA,NA
3HBCOAHLm,-0.3326463556973956,0,27.736767291068006,55.387877424263955,"Valine, leucine, and isoleucine metabolism","3-Hydroxyisobutyryl Coenzyme A Hydrolase, Mitochondrial",NA,NA,PMID:8824301
3HKYNAKGAT,-1,0,0,168.22235887680054,Tryptophan metabolism,3-Hydroxy-L-Kynurenine:2-Oxoglutarate Aminotransferase,51166.1 or 883.1 or 51166.2,NA,PMID:13357462
3MOPt2im,-0.45115047772699657,0,78.40582886645812,207.30391737418174,"Transport, mitochondrial",3-Methyl-2-Oxopentanoate Mitochondrial Transport via Proton Symport,NA,NA,PMID:8428987
3SALATAim,-0.6329359629998451,0,6.739885845701856,29.983329540822165,Methionine and cysteine metabolism,"3-Sulfino-Alanine Transaminase (Irreversible), Mitochondrial",2806.1,NA,PMID:3346220
3SPYRSPm,-0.6329359629998449,0,6.739885845701858,29.983329540822165,Methionine and cysteine metabolism,"3-Sulfinopyruvate Hydrolase (Spotaneous Reaction), Mitochondrial",NA,NA,PMID:3346220
42A12BOOX,1,0,9.497381174526069,NA,Tyrosine metabolism,"4- (2-Aminoethyl)-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",4129.1 or 8639.1 or 26.1 or 314.2 or 314.1 or 4128.1,NA,"PMID:15035803,PMID:8920635,PMID:9653080"
4ABUTtm,1,0,NA,-861.9202288818359,"Transport, mitochondrial",4-Aminobutanoate Mitochondrial Transport via Diffusion,NA,NA,PMID:10407778
4MPTNLte,-0.5665894747470924,0,8.562220148175909,30.948680715062725,"Transport, extracellular",4-Methylpentanal Transport,NA,NA,PMID:8428987
4MPTNLtm,0.5665894747470924,0,-8.562220148175909,-30.948680715062725,"Transport, mitochondrial","4-Methylpentanal Transport, Mitochondrial",NA,NA,PMID:8428987
4PYRDX,1,0,5.299350781106968,NA,"Transport, extracellular",4-Pyridoxal Secretion,NA,NA,PMID:6380540
5AOPtm,-1,0,-374.491243270874,NA,Heme synthesis,5-Aminolevulinate Mitochondrial Transport,NA,NA,PMID:10558864
5FTHFt2,0.7437556417586163,0,477.5662556224823,70.17821520354022,"Transport, extracellular",5-Formyltetrahydrofolate Transport via Anion Exchange,6573.1 or 6573.2,NA,"PMID:11375437,PMID:14770311"
5HOXINDACTO2OX,-0.5471980690179153,0,9.782422806696664,33.42597423118483,Tryptophan metabolism,5-Hydroxyindoleacetaldehyde:Oxygen Oxidoreductase,316.1,NA,PMID:11306106
7DHCHSTEROLtr,1,0,1.5364672780590227,NA,"Transport, endoplasmic reticular",Cholesterol Precursor Intracellular Transport,NA,NA,NA
AACTtm,-0.860622635586711,0,18.904737454637072,252.36940428590773,"Transport, mitochondrial","Aminoacetone Transport, Mitochondrial",NA,NA,NA
AATAi,-0.8806593234588007,0,-387.88218214702607,-24.613773190228116,Lysine metabolism,"2-Aminoadipate Transaminase, Irreversible",51166.1 or 51166.2,NA,PMID:12126930
ABTArm,1,0,NA,-861.9202288818359,Glutamate metabolism,"4-Aminobutyrate Transaminase, Reversible, Mitochondrial",18.1 or 18.2,NA,"PMID:10407778,PMID:7721088"
ABTD,-1,0,NA,323.1885780770659,Pentose phosphate pathway,L-Arabinitol 4-Dehydrogenase,NA,NA,"PMID:12359133,PMID:13922173,PMID:15234337"
ABUTt2rL,0.46827000784298756,0,107.86695712455511,39.06372530901276,"Transport, lysosomal","4-Aminobutyrate Reversible Transport in via Proton Symport, Lysosomal",206358.1,NA,"PMID:11390972,PMID:11959859"
ACACT10m,-0.3889900924237728,0,-246.37596499614716,-108.37957478775978,"Valine, leucine, and isoleucine metabolism","Acetyl Coenzyme A C-Acetyltransferase, Mitochondrial",38.1 or 3032.1 or 10449.1,NA,PMID:676035
ACACT1x,-0.5755114195732044,0,73.18226791191101,271.6197893699646,Cholesterol metabolism,Acetyl Coenzyme A C-Acetyltransferase,39.1,NA,PMID:11108725
ACACt2m,-0.6696818247313053,0,32.16161602001074,162.56951552519797,"Transport, mitochondrial",Acetoacetate Mitochondrial Transport via H+ Symport,6566.1,NA,"PMID:28726,PMID:627555"
ACACT4p,-0.8319204912805485,0,2.992742161986653,32.618287222707274,Fatty acid oxidation,"Acetyl Coenzyme A C-Acetyltransferase (Octanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACT5p,-0.6241436036399752,0,1.8064403268911862,7.8059560265333054,Fatty acid oxidation,"Acetyl Coenzyme A C-Acyltransferase (Decanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACT6p,-0.8725178091085029,0,1.1870171266360774,17.435460543933207,Fatty acid oxidation,"Acetyl Coenzyme A C-Acetyltransferase (Dodecanoyl), Peroxisomal",30.1,NA,PMID:1679347
ACACT7p,-0.6126478295439544,0,1.1870171266360774,4.9418610218382355,Fatty acid oxidation,"Acetyl Coenzyme A Acyltransferase (Tetradecanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACT8p,-0.6845265495493034,0,3.9931273521417854,21.322013091132046,Fatty acid oxidation,"Acetyl Coenzyme A Acyltransferase (Hexadecanoyl Coenzyme A), Peroxisomal",30.1,NA,PMID:1679347
ACACtx,0.6355116148138322,0,-36.18456116716997,-162.36531113500595,"Transport, peroxisomal",Acetoacetate Intracellular Transport Unknown Mechanism,NA,NA,NA
ACALDtx,-0.7155277637527544,0,24.625871618339698,148.5078720692968,"Transport, peroxisomal",Acetaldehyde Peroxisomal Diffusion,NA,NA,NA
ACCOACm,0.576633243524137,0,278.14368305358886,74.68876443670243,Fatty acid oxidation,"Acetyl Coenzyme A Carboxylase, Beta Isoform",32.1,NA,PMID:10677481
ACETONEt2,1.0000011311974104,0,1.3149902746081353e-4,-232.49540821676328,"Transport, extracellular",Acetone Transport via Proton Symport,6566.1 or 9123.1 or 9194.1,NA,"PMID:10510291,PMID:11101640,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713"
ACETONEt2m,1.0000011311974104,0,1.3149902746081353e-4,-232.49540821676328,"Transport, mitochondrial",Acetone Mitochondrial Transport via Proton Symport,6566.1,NA,NA
ACGAM6PSi,-0.39268716071497406,0,80.25538661489486,184.04130340528488,Aminosugar metabolism,N-Acetylglucosamine-6-Phosphate Synthase,64841.1,NA,NA
ACGAMK,0.3448823160198584,0,47.01662357597928,22.90268908941982,Aminosugar metabolism,N-Acetylglucosamine Kinase,55577.1,NA,PMID:10824116
ACHVESSEC,1,0,7.38344923542754,NA,"Transport, extracellular",Acetylcholine Secretion via Secretory Vesicle (ATP Driven),6572.1,NA,"PMID:12827358,PMID:15383652"
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0.33272385343438693,0,-2.1420963788134504,-4.278323082719988,"Transport, extracellular",Blood Group Intracellular Transport,NA,NA,NA
ACOAD10m,-0.6466872163276193,0,15.061744569600211,70.1983720502764,"Valine, leucine, and isoleucine metabolism","Acyl Coenzyme A Dehydrogenase (2-Methylbutanoyl Coenzyme A), Mitochondrial",36.1 or 34.1,NA,PMID:11013134
ACOAD1fm,-0.6589638854146952,0,4.901622009661898,23.843849804208613,Butanoate metabolism,"Acyl Coenzyme A Dehydrogenase (Butanoyl Coenzyme A), Mitochondrial",80724.1 or 36.1 or 35.1 or 34.1 or 84129.1 or 27034.1 or 28976.1,NA,PMID:2565344
ACOAD8m,-0.5838297193947569,0,8.657509178622101,32.94810074638911,"Valine, leucine, and isoleucine metabolism","Acyl Coenzyme A Dehydrogenase (Isovaleryl Coenzyme A), Mitochondrial",3712.1,NA,PMID:9214289
ACOAO7p,-1,0,NA,4.9418610218382355,Fatty acid oxidation,"Acyl Coenzyme A Oxidase (Hexadecanoyl Coenzyme A), Peroxisomal",51.1 or 51.2,NA,"PMID:7876265,PMID:8159712"
ACONTm,-0.8150932882640413,0,10.44293309574034,102.51059896049499,Citric acid cycle,Aconitate Hydratase,50.1 or 48.1,NA,"PMID:10419470,PMID:17244191,PMID:17244192"
ACRNtm,1,0,NA,-590.8225110874176,"Transport, mitochondrial",O-Acetylcarnintine Transport into Mitochondria via Diffusion,788.1,NA,"PMID:14598172,PMID:977593"
ADEt,-1,0,-383.0425939146042,NA,"Transport, extracellular","Adenine Reversible Transport, Cytosol",3177.1,NA,"PMID:12006583,PMID:12838422"
ADK1m,-0.9268183555747779,0,0.16181871654987337,4.260566645812989,Nucleotide interconversion,"Adenylate Kinase, Mitochondrial",205.3 or 205.1 or 204.1 or 204.3 or 204.2 or 205.2,NA,"PMID:11485571,PMID:195572,PMID:8843353,PMID:9434148"
ADK3,1,0,943.5868268249511,NA,Nucleotide interconversion,Adentylate Kinase (GTP),26289.1 or 26289.2,NA,PMID:9434148
ADK3m,0.44208105157990296,0,40.97353958053589,15.85203140335083,Nucleotide interconversion,Adentylate Kinase (GTP),50808.1,NA,PMID:11485571
ADNK1m,1,0,7.44815218751342,NA,Nucleotide interconversion,"Adenosine Kinase, Mitochondrial",NA,NA,NA
ADNt,1,0,413.7501245184898,NA,"Transport, extracellular",Adenosine Faciliated Transport in Cytosol,3177.1 or 2030.1,NA,"PMID:10722669,PMID:12838422"
ADNtl,-0.43242206010605216,0,7.2847311994705555,18.384804867529198,"Transport, lysosomal",Adenosine Faciliated Transport from Lysosome,55315.1,NA,"PMID:12838422,PMID:15701636,PMID:2925670"
ADNtm,1.8501616099988931,0,3.054257018936782,-10.23937801949751,"Transport, mitochondrial",Adenosine Faciliated Transport in Mitochondria,2030.1,NA,"PMID:10722669,PMID:12838422,PMID:14607828"
ADPRIBt,1,0,30.30864976139127,NA,"Transport, extracellular",ADPribose Transport,952.1,NA,PMID:8394137
ADRNCRNt,-0.49895587564690524,0,37.37193996529952,111.8043027999498,Fatty acid oxidation,Transport into the Mitochondria (Carnitine),788.1 or 788.1,NA,NA
ADRNt,1,0,1.94313671875,NA,"Transport, extracellular",Fatty Acid Transport via Diffusion,NA,NA,"PMID:11788354,PMID:12864740"
ADSL2,0.7704940424900697,0,28.822527332608402,3.7362123647832197,Purine synthesis,Adenylosuccinate Lyase,158.1 or 158.2,NA,"PMID:1302001,PMID:2004782"
AG13T16g,0.4404056623796207,0,0.9067279519135187,0.3522617557714119,Keratan sulfate synthesis,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",79369.1 or 10678.1 or 11041.1 or 146712.1 or 374907.1 or 93010.1 or 374907.2 or 10678.2 or 10331.1,NA,"PMID:10747980,PMID:11042166,PMID:12061784,PMID:12512857,PMID:15560372,PMID:15620693,PMID:9405606"
AG13T17g,0.4404056623796207,0,0.9067279519135187,0.3522617557714119,Keratan sulfate synthesis,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1,NA,"PMID:10747980,PMID:11042166,PMID:12061784,PMID:12512857,PMID:15560372,PMID:15620693,PMID:9405606"
AG13T18g,0.4404056623796207,0,0.9067279519135187,0.3522617557714119,Keratan sulfate synthesis,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",10678.2 or 11041.1 or 10678.1 or 374907.2 or 93010.1 or 374907.1 or 146712.1 or 79369.1 or 10331.1,NA,"PMID:10747980,PMID:11042166,PMID:12061784,PMID:12512857,PMID:15560372,PMID:15620693,PMID:9405606"
AG13T1g,0.6835688947997817,0,1.8054302313953279,0.33933525693360517,Keratan sulfate synthesis,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",11041.1 or 10678.1 or 93010.1 or 374907.2 or 374907.1 or 146712.1 or 10331.1 or 10678.2 or 79369.1,NA,"PMID:10747980,PMID:11042166,PMID:12061784,PMID:12512857,PMID:15560372,PMID:15620693,PMID:9405606"
AG13T2g,0.6835688947997817,0,1.8054302313953279,0.33933525693360517,Keratan sulfate synthesis,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",79369.1 or 374907.1 or 11041.1 or 146712.1 or 374907.2 or 93010.1 or 10331.1 or 10678.1 or 10678.2,NA,"PMID:10747980,PMID:11042166,PMID:12061784,PMID:12512857,PMID:15560372,PMID:15620693,PMID:9405606"
AG13T3g,0.6835688947997817,0,1.8054302313953279,0.33933525693360517,Keratan sulfate synthesis,"N-Acetyllactosaminide Beta-1, 3-N-Acetylglucosaminyltransferase, Golgi Apparatus",10331.1 or 11041.1 or 374907.2 or 10678.1 or 79369.1 or 374907.1 or 10678.2 or 93010.1 or 146712.1,NA,"PMID:10747980,PMID:11042166,PMID:12061784,PMID:12512857,PMID:15560372,PMID:15620693,PMID:9405606"
AGPAT1,0.719276416453627,0,114.53106668272018,18.70064124585695,Triacylglycerol synthesis,1-Acylglycerol-3-Phosphate O-Acyltransferase 1,10555.1 or 137964.1 or 56895.1 or 56894.2 or 56894.1 or 55326.1 or 10554.1 or 129642.1,NA,NA
AHCYStr,-1,0,NA,26.750783156163035,"Transport, endoplasmic reticular",S-Adenosyl-L-Homocysteine Intracellular Diffusion,NA,NA,NA
AIRCr,0.7704940424900697,0,28.822527332608402,3.7362123647832197,Purine synthesis,Phosphoribosylaminoimidazole Carboxylase,10606.1,NA,NA
AKGMALtm,-0.9924012420655016,0,-241.8526532675743,-0.9223944099187851,"Transport, mitochondrial",Alpha-Ketoglutarate/Malate Transporter,8402.1 or 1468.1,NA,PMID:14598172
AKR1D,1,0,7.7793194882090315,NA,Bile acid synthesis,"Aldo-Keto Reductase Family 1, Member D1 (Delta 4-3-Ketosteroid-5-Beta-Reductase)",6718.1,NA,NA
AKR1D2,1,0,30.748505309769513,NA,Bile acid synthesis,"Aldo-Keto Reductase Family 1, Member D1 (Delta 4-3-Ketosteroid-5-Beta-Reductase)",6718.1,NA,NA
ALAASNNaEx,-0.9369743918448736,0,1.0994710556130856,33.790190077269074,"Transport, extracellular",L-Alanine/L-Asparagine Na-Dependent Exchange (Ala-L In),6510.1,NA,PMID:14530974
ALACYSNaEx,-0.8258356440104976,0,1.0819021228253842,11.342019140266999,"Transport, extracellular",L-Alanine/L-Cysteine Na-Dependent Exchange (Ala-L In),6509.1 or 6510.1,NA,PMID:14530974
ALADGLNexR,1,0,NA,-736.3863930419922,"Transport, extracellular",L-Alanine/Glutamine Reversible Antiport,56301.1 and 6520.1,NA,"PMID:10734121,PMID:10863037,PMID:14770310"
ALAGLNNaEx,-0.9822747609559436,0,0.48168880163989963,53.868923953725584,"Transport, extracellular",L-Alanine/L-Glutamine Na-Dependent Exchange (Ala-L In),6510.1,NA,PMID:14530974
ALASERNaEx,0.7860831562876289,0,3.156421355451271,0.37804045763909816,"Transport, extracellular",L-Alanine/L-Serine Na-Dependent Exchange (Ala-L In),6509.1 or 6510.1,NA,PMID:14530974
ALASm,1,0,372.225252009964,0,"Glycine, serine, alanine, and threonine metabolism",5-Aminolevulinate Synthase,212.1 or 23464.1 or 211.2 or 211.1,NA,PMID:2263504
ALATA_L,0.7900312937142024,0,-22.672171638225016,-193.28545404114593,Glutamate metabolism,L-Alanine Transaminase,2875.1 or 84706.1,NA,PMID:11863375
ALATHRNaEx,-0.48870131180003046,1.1703986792632745e-16,2.0948930508613586,6.099507205616683,"Transport, extracellular",L-Alanine/L-Threonine Na-Dependent Exchange (Ala-L In),6509.1 or 6510.1,NA,PMID:14530974
ALCD21_L,0.45938877977222087,0,96.99324182813167,35.92986018896103,Pyruvate metabolism,"Alcohol Dehydrogenase (L-1, 2-Propanediol)",130.1 or 125.1 or 125.1 and 124.1 or 128.1 or 126.1 or 284273.2 or 137872.1 or 127.1 or 124.1 or (126.1 and 124.1) or 284273.1 or (125.1 and 126.1) or 131.1,NA,"PMID:15987839,PMID:2296157"
ALCD22_D,0.39706673129845943,0,217.90425829844176,94.04112471975888,Pyruvate metabolism,Alcohol Dehydrogenase (D-Lactaldehyde),126.1 or 137872.1 or (126.1 and 124.1) or 127.1 or 130.1 or 284273.1 or (125.1 and 124.1) or 128.1 or 124.1 or 125.1 or 284273.2 or 131.1 or (125.1 and 126.1),NA,"PMID:15987839,PMID:2296157"
ALCD2yf,0.5636266114532733,0,620.1998822601319,173.0839845112359,Glycolysis/gluconeogenesis,"Alcohol Dehydrogenase (Ethanol, NADP), Forward Reaction",10327.1 or 10327.2,NA,"PMID:11003211,PMID:14576493,PMID:19382904,PMID:19382905"
ALOX52,-1,0,NA,596.1568426147461,Eicosanoid metabolism,Arachidonate 5-Lipoxygenase,240.1,NA,PMID:11160764
ALR2,0.45938877977222087,0,96.99324182813167,35.92986018896103,Pyruvate metabolism,Aldose Reductase (Methylglyoxal),10327.2 or 8574.1 or 10327.1 or 231.1,NA,"PMID:12071861,PMID:1537826,PMID:9823300"
ALR3,0.45938877977222087,0,96.99324182813167,35.92986018896103,Pyruvate metabolism,Aldose Reductase (Acetol),10327.2 or 8574.1 or 10327.1 or 231.1,NA,"PMID:12071861,PMID:1537826,PMID:9823300"
AMACR2p,-0.6510850358215924,0,12.34948328450187,58.43844244164908,Bile acid synthesis,Alpha-Methylacyl Coenzyme A Racemase (Reductase),23600.1 or 23600.2,NA,NA
AMETr,1,0,NA,-26.750783156163035,"Transport, endoplasmic reticular",S-Adenosyl-L-Methionine Intracellular Diffusion,NA,NA,NA
AMETt2m,0.6513812864522663,0,10.46100500553205,2.2083949584288813,"Transport, mitochondrial","S-Adenosyl-L-Methionine Reversible Transport, Mitochondrial",115286.3 or 115286.2 or 115286.1,NA,PMID:14674884
AMPDA,1,0,47.0937625484685,NA,Nucleotide interconversion,Adenosine Monophosphate Deaminase,271.2 or 270.1 or 271.1 or 272.1 or 271.3,NA,"PMID:1400401,PMID:2345176"
AMY2e,-0.6109324364707251,0,4.107426021855091,17.00677833173417,Starch and sucrose metabolism,"Alpha-Amylase, Extracellular (Glygn2 -> Glygn4)",6520.1 or 280.1 or 278.1 or 276.1 or 277.1 or (6519.1 and 11136.1) or 276.2 or 279.1,NA,NA
ANDRSTRNte,-0.8427442849811613,0,-208.22379929549544,-17.769357750300685,"Transport, extracellular",Androsterone Transport,NA,NA,NA
ANDRSTRNtr,0.8427442849811613,0,208.22379929549544,17.769357750300685,"Transport, endoplasmic reticular",Androsterone Intracellular Transport,NA,NA,NA
AOBUTDsm,-0.860622635586711,0,18.904737454637072,252.36940428590773,"Glycine, serine, alanine, and threonine metabolism","L-2-Amino-3-Oxobutanoate Decarboxylation, Mitochondrial (Spontaneous)",NA,NA,PMID:12097150
ARACHCRNt,1,0,16.377147691897488,NA,Fatty acid oxidation,Transport into the Mitochondria (Carnitine),788.1,NA,NA
ARACHDCOAtx,-0.61212464129705,0,-41.095328226328455,-9.887489322151943,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
ARGNm,-0.44988885711199594,0,13.395885454528639,35.30658359273397,Urea cycle,"Arginase, Mitochondrial",384.1,NA,PMID:9144563
R_group_phosphotase_1,0.6925536963864098,0,124.16456827220917,22.55404814427397,Miscellaneous,R Group Phosphotase 1,NA,NA,NA
R_group_phosphotase_2,-0.6551275468862438,0,3.8965794711060036,18.70064124585695,Miscellaneous,R Group Phosphotase 2,NA,NA,NA
R_group_phosphotase_3,0.45173043233692933,0,18.44038125189344,6.964309372672386,Miscellaneous,R Group Phosphotase 3,NA,NA,NA
ASNCYSNaEx,-0.49579376711922674,0,24.875234429644607,73.79563795334995,"Transport, extracellular",L-Cysteine/L-Asparagine Na-Dependent Exchange (Asn-L In),6510.1,NA,PMID:14530974
ASNGLNNaEx,-0.9773862976936318,0,0.8622225547288134,75.39442423822098,"Transport, extracellular",L-Glutamine/L-Asparagine Na-Dependent Exchange (Asn-L In),6510.1,NA,PMID:14530974
ASNSERNaEx,0.9701317131049547,0,23.04228219547076,0.34933374796868305,"Transport, extracellular",L-Serine/L-Asparagine Na-Dependent Exchange (Asn-L In),6510.1,NA,PMID:14530974
ASNt4,-0.4877996253434415,0,11.492588536527439,33.38277315852587,"Transport, extracellular",L-Asparagine Transport in via Sodium Symport,81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1),NA,"PMID:10747860,PMID:10891391,PMID:10930503,PMID:11325958,PMID:11342143,PMID:11414754"
ASNTHRNaEx,0.4996372772194056,0,17.979992886287718,5.9991294780560445,"Transport, extracellular",L-Threonine/L-Asparagine Na-Dependent Exchange (Asn-L In),6510.1,NA,PMID:14530974
ASPCTr,-0.5654176933315733,0,49.605841576056555,178.6862026000738,Pyrimidine synthesis,Aspartate Carbamoyltransferase (Reversible),790.1,NA,"PMID:2565865,PMID:8619816"
ATPH1e,-0.6479965336002422,0,25.32797363241138,118.579550298886,Nucleotide interconversion,ATP Diphosphohydrolase,954.1 or 954.2 or 953.1 or 956.1 or 955.1 or 957.1,NA,"PMID:8955160,PMID:9676430"
ATPH2e,-0.3360334351110604,0,53.82746507518571,108.31161819081977,Nucleotide interconversion,ATP Diphosphohydrolase,954.2 or 954.1 or 953.1 or 956.1 or 955.1 or 957.1 or 377841.1,NA,"PMID:8955160,PMID:9676430"
ATPtn,0.3547561222596638,0,17.742878126889188,8.450586269189682,"Transport, nuclear",ATP Diffusion in Nucleus,NA,NA,NA
B3GNT12g,0.4127579998258459,0,2.203132235817166,0.9157773525040488,Blood group synthesis,"UDP-GlcNac:Betagal Beta-1, 3-N-Acetylglucosaminyltransferase 1",10678.1 or 10678.2,NA,PMID:12855703
B3GNT315g,0.4127579998258459,0,2.203132235817166,0.9157773525040488,Blood group synthesis,"UDP-GlcNac:Betagal Beta-1, 3-N-Acetylglucosaminyltransferase 3, Golgi Apparatus",10331.1,NA,PMID:10072769
BAAT3x,-0.6306738677171199,0,13.568819601714612,59.90997551003648,Bile acid synthesis,Bile Acid Coenzyme A: Amino Acid N-Acyltransferase,570.1,NA,NA
BAMPPALDOX,-0.5402392054731017,0,7.238631377522521,24.250053450296235,Beta-Alanine metabolism,Beta-Aminopropion Aldehyde:NAD+ Oxidoreductase,8854.2 or 501.1 or 216.1 or 224.1 or 8854.3 or 223.1 or 8854.1,NA,PMID:12586697
BDHm,1,0,NA,-323.5811452624455,Butanoate metabolism,(R)-3-Hydroxybutanoate:NAD+ Oxidoreductase,622.2 or 622.3 or 622.1,NA,"PMID:1639787,PMID:8679568"
BHBtm,1,0,NA,-323.5811452624455,"Transport, mitochondrial",(R)-3-Hydroxybutanoate Mitochondrial Transport via H+ Symport,NA,NA,PMID:3427918
BILDGLCURt,0.3937974060574528,0,15.969834695463732,6.94574058980904,"Transport, extracellular",Bilirubin Beta-Diglucuronide Transport via Bicarbonate Antiport,10599.1,NA,"PMID:10358072,PMID:12507753,PMID:9334206"
BILDGLCURtr,0.46330780279128153,0,13.096734622412617,4.8034427666922594,"Transport, endoplasmic reticular",Glucuronidated Compound Transport,NA,NA,NA
BILIRED,0.6001464295292865,0,94.12321792768594,23.520037952807545,Heme degradation,NAD (P)H Biliverdin Reductase,645.1 or 644.1,NA,"PMID:12456881,PMID:7656592,PMID:8117274"
BTNt2m,0.3948950780944262,0,44.00418169565817,19.088996259736902,"Transport, mitochondrial","Biotin Reversible Transport via Proton Symport, Mitochondria",6566.1,NA,"PMID:12949353,PMID:15121743,PMID:16011464"
C160CPT2,-1.0463260951372286,0,-470.7864211662293,10.657977038991683,Fatty acid oxidation,C160 Transport into the Mitochondria,1376.1 or 1374.1,NA,"PMID:1528846,PMID:1988962"
C160CRNt,-1.0463260951372286,0,-470.7864211662293,10.657977038991683,Fatty acid oxidation,C160 Transport into the Mitochondria,788.1,NA,PMID:14598172
C161CPT22,0.3589424398963349,0,349.8765575317383,165.048206402234,Fatty acid oxidation,C161 Transport into the Mitochondria,1376.1,NA,NA
C161CRN2t,1,0,434.4597728630304,NA,Fatty acid oxidation,C161 Transport into the Mitochondria,788.1,NA,NA
C161CRNt,-1,0,NA,6.323656991654112,Fatty acid oxidation,C161 Transport into the Mitochondria,788.1,NA,NA
C180CPT1,0.5320323063997833,0,129.0658816307068,39.42388335865773,Fatty acid oxidation,Production of Stearoylcarnitine,1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3,NA,PMID:1988962
C180CPT2,-10.005328345419569,0,-57.143298980438054,46.75863853471475,Fatty acid oxidation,Carnitine O-Stearoyl Transferase,1376.1,NA,"PMID:1528846,PMID:1988962"
C181CPT1,1.0385419651944363,0,267.9646852101326,-5.06631001325594,Fatty acid oxidation,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4,NA,PMID:1988962
C204CRNt,1,0,166.77678998565673,NA,Fatty acid oxidation,Arachidonic Acid Transport into the Mitochondria,788.1,NA,PMID:14598172
C226COAtx,-0.6806785922550559,0,1.520793586781679,8.004365390322684,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
C4STMO1r,1,0,0.9779522529667444,NA,Cholesterol metabolism,"C-4 Sterol Methyl Oxidase (4, 4-Dimethylzymosterol)",6307.1,NA,NA
CAATPS,1,0,214.3348171325922,NA,"Transport, extracellular",Ca ATPase,492.1 or 491.1 or 490.1 or 493.1,NA,"PMID:7876199,PMID:8396145"
CAT2p,-0.7155277637527544,0,24.625871618339698,148.5078720692968,Glycolysis/gluconeogenesis,"Catalase A, Peroxisomal (Ethanol)",847.1,NA,"PMID:19382904,PMID:19382905,PMID:8769411"
CATm,-0.4104153496572905,0,40.62334093966484,97.17991060717105,ROS detoxification,Catalase,847.1,NA,"PMID:1657986,PMID:3755525"
CBPPer,0.39591066783635515,0,52.43416708153072,22.691223517859214,Glycolysis/gluconeogenesis,"Carbamoyl Phosphate Phosphotransferase, Endoplasmic Reticulum",2538.1 or 57818.1 or 92579.1,NA,"PMID:11946414,PMID:8384451"
CBPter,0.39591066783635515,0,52.43416708153072,22.691223517859214,"Transport, endoplasmic reticular","Carbamoyl Phosphate Transport, Endoplasmic Reticulum",NA,NA,"PMID:12192101,PMID:8384451"
CBR2,0.5379378898235097,0,11.13589634538889,3.3456980272769927,Eicosanoid metabolism,Carbonyl Reductase [NADPH] 1,873.1,NA,"PMID:8740524,PMID:9740676"
CDIPTr,-0.9990301912214941,0,-58.77508511259019,-0.028514123373392795,Glycerophospholipid metabolism,Phosphatidylinositol Synthase (Homo Sapiens),10423.1 or 10423.2,NA,PMID:2425833
CDPDAGtm,-1,0,-3.9623042054672495,NA,"Transport, mitochondrial",Intracellular Transport,NA,NA,NA
CDS,1,0,4.997905211021955,NA,Glycerophospholipid metabolism,Phosphatidate Cytidylyltransferase,1040.1 or 8760.1,NA,NA
CDSm,0.9881332740158755,0,3.9882435838653123,0.023804940235256276,Glycerophospholipid metabolism,Phosphatidate Cytidylyltransferase,1040.1 or 8760.1,NA,NA
CEPTC,0.34348611957696834,0,19.12729956248754,9.346830960737023,Glycerophospholipid metabolism,Choline Phosphotransferase,10390.1 or 56994.1,NA,NA
CEPTE,-1,0,NA,81.82202791852951,Glycerophospholipid metabolism,Ethanolamine Phosphotransferase,10390.1,NA,NA
