Reaction,fc,pval,S1K2,S1K2_FC5,subSystem,rxnNames,geneRules,kegg,source
BTNt2,0.9654917562091386,0,-5.5880097786679865,-0.09810898628234863,"Transport, extracellular",Biotin Reversible Transport via Proton Symport,6566.1,NA,"PMID:10510291,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9508842,PMID:9649795,PMID:9824713"
BTNt2m,0.7276275326767938,0,10.00635207967196,63.46915135877281,"Transport, mitochondrial","Biotin Reversible Transport via Proton Symport, Mitochondria",6566.1,NA,"PMID:12949353,PMID:15121743,PMID:16011464"
BTNt4i,0.9255707588003218,0,1.7800622481346131,46.0522740606308,"Transport, extracellular",Biotin Uptake (Antiport),80704.1,NA,"PMID:14770311,PMID:15623830"
BUP2,0.582010058115176,0,22.963729624688604,86.91321871114577,Pyrimidine catabolism,Beta-Ureidopropionase (D-3-Amino-Isobutanoate Forming),51733.1,NA,"PMID:11508704,PMID:5773299"
C160CPT1,-0.7629416894490585,0,-5.00580598537922,-37.22689173144281,Fatty acid oxidation,Production of Palmitoylcarnitine,126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1,NA,PMID:1988962
C160CPT2,0.5692175928121208,0,-324.3040778998017,-89.02811947714929,Fatty acid oxidation,C160 Transport into the Mitochondria,1376.1 or 1374.1,NA,"PMID:1528846,PMID:1988962"
C160CRNt,1.7921082899293488,0,-87.30100241156295,24.766893167704065,Fatty acid oxidation,C160 Transport into the Mitochondria,788.1,NA,PMID:14598172
C161CPT1,0.8921036927338276,0,-177.86976037276983,-10.14293793318048,Fatty acid oxidation,Production of Palmitoleoylcarnitine,1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2,NA,NA
C161CPT2,0.933331824425141,0,-173.50035471513868,-5.9829109335064885,Fatty acid oxidation,Transport of Hexadecenoyl Coenzyme A into Mitochondrial Matrix,1376.1,NA,NA
C180CPT1,-2.147626141292572,0,43.8882967987011,-16.001696021724214,Fatty acid oxidation,Production of Stearoylcarnitine,1375.4 or 1375.2 or 126129.1 or 1375.1 or 1374.1 or 1375.3,NA,PMID:1988962
C180CPT2,-0.3443918527005198,0,68.42791848750878,33.369661362526145,Fatty acid oxidation,Carnitine O-Stearoyl Transferase,1376.1,NA,"PMID:1528846,PMID:1988962"
C180CRNt,-1.0123639669039055,0,133.20198681879938,-0.8183931851532311,Fatty acid oxidation,C180 Transport into the Mitochondria,788.1,NA,PMID:14598172
C181CPT1,0.9485762355760379,0,11.07533817923516,419.6725194814682,Fatty acid oxidation,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,126129.1 or 1375.3 or 1374.1 or 1375.2 or 1375.1 or 1375.4,NA,PMID:1988962
C181CPT2,-0.7333463181936755,0,38.49536922955736,5.922031754307746,Fatty acid oxidation,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,1376.1,NA,"PMID:1528846,PMID:1988962"
C204CPT2,-0.8775558077897574,0,-0.3184348294377037,-4.882870739893593,Fatty acid oxidation,Arachidonic Acid Transport into the Mitochondria,1376.1,NA,"PMID:1528846,PMID:1988962"
CAROtr,-0.5891180788377001,0,9.438551176940452,2.4404291236850644,"Transport, extracellular",Beta-Carotene Transport via Diffusion,NA,NA,PMID:1503811
CBR2,-1,0,0.6046417161574121,0,Eicosanoid metabolism,Carbonyl Reductase [NADPH] 1,873.1,NA,"PMID:8740524,PMID:9740676"
CDIPTr,0.33800075515413336,0,-6.205633354916409,-3.070345497878095,Glycerophospholipid metabolism,Phosphatidylinositol Synthase (Homo Sapiens),10423.1 or 10423.2,NA,PMID:2425833
CERK,-0.7268465503015514,0,18.116292571619315,2.865644206093504,Sphingolipid metabolism,Ceramide Kinase,64781.1 or 64781.2,NA,PMID:11956206
CERT1gt,-0.8151217601023646,0,11.815036716206919,1.2034141402696237,"Transport, golgi apparatus",Ceramide Transport Protein,10087.1,NA,"PMID:12803919,PMID:14685229,PMID:15596449,PMID:15907394"
CERT2rt,-0.45391752554421205,0,4.386316950003887,1.6474736508241157,"Transport, endoplasmic reticular",Ceramide Transport Protein,10087.1,NA,"PMID:12803919,PMID:14685229,PMID:15596449,PMID:15907394"
CHAT,-0.44788778309639843,0,154.79658438943028,59.02742351591736,Glycerophospholipid metabolism,Choline O-Acetyltransferase,1103.4 or 1103.2 or 1103.3 or 1103.1,NA,PMID:10861222
CHOLATEt2,-0.6810350532807836,0,101.42851655750516,19.245369878774323,"Transport, extracellular",Cholate Transport via Sodium Symport,6554.1 or 6555.1,NA,"PMID:12851823,PMID:7592981,PMID:8132774,PMID:9109432"
CHOLt4,0.681212160362263,7.83815353573075e-5,2.710095989704132,14.292409455822408,"Transport, extracellular","Choline, Sodium Symport",60482.1,NA,"PMID:11027560,PMID:11068039,PMID:12675135"
CHOLtg,-0.4736133592984282,0,337.90890225708785,120.70379981282652,"Transport, golgi apparatus",Choline Intracellular Transport,NA,NA,NA
CHSTEROLt1,-7.729639357022227,0,95.57486307783014,-73.67822813816369,"Transport, mitochondrial",Cholesterol Intracellular Transport,10948.1,NA,"PMID:12070139,PMID:12370263,PMID:12770731"
CHSTEROLt3,1.9713941823567591,0,-39.64322920544152,121.2645317116201,"Transport, mitochondrial",Cholesterol Intracellular Transport,NA,NA,"PMID:12370263,PMID:12770731"
CHSTEROLtg,-0.4261124272083777,0,7.8948351478691245,3.17699200579127,"Transport, golgi apparatus","Cholesterol Efflux (ATP Depedent), Golgi Apparatus",19.1,NA,"PMID:10655069,PMID:12600718"
CHTNASEe,-0.6594029775258254,0,142.1989206209883,29.186719331288153,Aminosugar metabolism,"Chitinase, Extracellular",27159.2,NA,PMID:11085997
CITRtm,-0.40167687064201885,0,-1.3708014480468818,-3.211342817436531,"Transport, mitochondrial",Citrulline Mitochondrial Transport via Proton Antiport,83884.1 or 10166.1,NA,PMID:14598172
CITt4_2,0.9999999761769379,0,-593.1904160828591,-7.0658061653375625e-6,"Transport, extracellular",Citrate Transport via Sodium Symport,9058.1,NA,"PMID:8946005,PMID:8967342"
CITtam,1.0428555352379405,0,-554.1344509119988,11.624771344807746,"Transport, mitochondrial","Citrate Transport, Mitochondrial",6576.1,NA,PMID:14598172
CK,-0.6851459160740013,0,89.69302085690535,16.758319648810918,Urea cycle,ATP Creatine Kinase,1159.1 or 1160.1 or 548596.1,NA,"PMID:1917943,PMID:2914937"
CLFORtex,-0.42663973086692863,0,346.1319627198577,139.108922180387,"Transport, extracellular",Chloride Transport via Formate Antiport,5172.1,NA,PMID:12759755
CLHCO3tex2,-0.9985854100997196,1.8869395087977486e-9,6.368421724998951,0.004507540687220171,"Transport, extracellular",Chloride Transport via Bicarbonate Antiport (2:1),65010.1 or 65010.3 or 65010.2,NA,PMID:12759755
CLOXAtex2,0.9723299360003442,0,0.31369954989105464,22.360592052394896,"Transport, extracellular",Chloride Transport via Oxalate Antiport (2:1),65010.1 or 65010.3 or 65010.2,NA,PMID:12759755
CLPNDCPT1,-0.6028446985552328,0,4.458822779569317,1.1048139016243097,Fatty acid oxidation,Carnitine O-Palmitoyltransferase,1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2,NA,NA
CLPNDCPT2,-0.6028446985552328,0,4.458822779569317,1.1048139016243097,Fatty acid oxidation,Carnitine Transferase,1376.1,NA,NA
CLPNDCRNt,0.6190716123211069,0,2.0524322433136404,8.723515728533268,Fatty acid oxidation,Transport into the Mitochondria (Carnitine),788.1,NA,NA
CLS_hs,0.4789761107188045,0,0.011673688894873692,0.03313688173358141,Glycerophospholipid metabolism,Cardiolipin Synthase (Homo Sapiens),54675.1,NA,PMID:10799718
CO2tp,-0.7096251120884665,0,-19.389634852265754,-114.15934379201052,"Transport, peroxisomal",CO2 Peroxisomal Transport,NA,NA,NA
COAtm,-1.206119562094064,0,2.2871019164085387,-24.479094691599904,"Transport, mitochondrial",Transport of Coenzyme A,8034.1,NA,PMID:14598172
COAtr,-0.5628490284571724,0,153.36106756681056,42.89725908449362,"Transport, endoplasmic reticular","Transport of Coenzyme A, Endoplasmatic Reticulum",NA,NA,NA
CREATt4_2_r,-0.9667782674046866,0,4.370650303608924,0.07382661180496215,"Transport, extracellular",Creatine Transport (Sodium Symport) (2:1),6535.1 or 386757.1,NA,PMID:12719981
CREATtmdiffir,-0.6851459160740013,0,89.69302085690535,16.758319648810918,Urea cycle,Creatine Transport To/from Mitochondria via Diffusion,NA,NA,"PMID:14977199,PMID:3896131"
CRNtHa,0.9743300199900904,0,0.6077974921874701,46.74693297139994,"Transport, extracellular",L-Carnitine Outward Transport (H+ Antiport),6583.1,NA,PMID:12883891
CRTSLt,-1,0,955.6741916748047,NA,"Transport, extracellular",Cortisol Transport,NA,NA,NA
CRTSLtr,-1,0,NA,-228.28625938522816,"Transport, endoplasmic reticular",Cortisol Intracellular Transport,NA,NA,NA
CRTSTRNt,0.9789605167286408,0,-959.4504079956055,-10.200476784696907,"Transport, extracellular",Corticosterone Transport,NA,NA,NA
CSAPASEly,0.5646601589186611,0,1.866387241493391,6.708004832788068,Chondroitin sulfate degradation,"Chondroitin Sulfate A Proteoglycan Protease, Lysosomal (Endosome)",NA,NA,PMID:8993162
CSCPASEly,0.5608539092885826,0,2.8831519115092794,10.247566874298732,Chondroitin sulfate degradation,"Chondroitin Sulfate C Proteoglycan Protease, Lysosomal (Endosome)",NA,NA,PMID:8993162
CSDPASEly,0.5787169762062983,0,2.621079027492134,9.822237600313173,Chondroitin sulfate degradation,"Chondroitin Sulfate D Proteoglycan Protease, Lysosomal (Endosome)",NA,NA,PMID:8993162
CSm,-0.5198534199938166,0,85.89131777427197,27.134473587399487,Citric acid cycle,Citrate Synthase,1431.1 or 1431.2,NA,"PMID:16006620,PMID:9933076"
CSNAT2x,-1.0023701530771927,0,0.42798674169005807,-361.57490658283234,Fatty acid oxidation,"Carnitine Dimethyl Nonanoyl Transferase, Revsible, Peroxisomal",54677.1 or 1384.2,NA,"PMID:15464416,PMID:7829107"
CSNAT3x,0.6783507930751344,0,86.59483133230209,451.8478538537979,Fatty acid oxidation,"Carnitine O-Aceyltransferase, Peroxisomal",1384.2,NA,"PMID:7654220,PMID:7829107"
CSNt,-0.4888768591934653,0,18.54316352288342,6.365764852735739,"Transport, extracellular",Cytosine Transport via Faciliated Diffusion,3177.1,NA,"PMID:12006583,PMID:12838422"
CSPG_Atly,0.5646601589186611,0,1.866387241493391,6.708004832788068,"Transport, lysosomal","Chondroitin Sulfate A Transport, Extracellular to Lysosome",NA,NA,NA
CSPG_Ctly,0.5608539092885826,0,2.8831519115092794,10.247566874298732,"Transport, lysosomal","Chondroitin Sulfate C Transport, Extracellular to Lysosome",NA,NA,NA
CSPG_Dt,0.3968498071959739,0,0.46202991092863377,1.0700260062904967,"Transport, extracellular","Chondroitin Sulfate D Transport, Golgi to Extracellular",NA,NA,NA
CSPG_Dtly,0.5787169762062983,0,2.621079027492134,9.822237600313173,"Transport, lysosomal","Chondroitin Sulfate D Transport, Extracellular to Lysosome",NA,NA,NA
CYSALANaEx,0.45566292883631193,0,30.663702574149518,82.00068939385079,"Transport, extracellular",L-Alanine/L-Cysteine Na-Dependent Exchange (Cys-L In),6509.1 or 6510.1,NA,PMID:14530974
CYStec,-0.9035487236083254,0,-0.2874528345108032,-5.673128409505076,"Transport, extracellular",Transport of L-Cysteine  via Diffusion,124935.1,NA,"PMID:14624363,PMID:15659399"
CYSTGLUex,1,0,NA,84.67769265909511,"Transport, extracellular",L-Cystine/L-Glutamate Exchanger,23657.1 and 6520.1,NA,PMID:14770310
CYSTHRNaEx,0.3927872762164099,0,25.05504898990132,57.469733540284636,"Transport, extracellular",L-Cysteine/L-Threonine Na-Dependent Exchange (Cys-L In),6509.1 or 6510.1,NA,PMID:14530974
CYSTSERex,-0.37471924828833403,0,255.9162418219328,116.40158545890972,"Transport, extracellular",L-Cystine/Glycine Exchanger (Cystine In),6519.1 and 11136.1,NA,NA
CYTD,-0.7894857099843656,0,78.74864266813174,9.263954726479202,Pyrimidine catabolism,Cytidine Deaminase,978.1 or 57379.1,NA,"PMID:14744791,PMID:15087440,PMID:7923172,PMID:8001985,PMID:8422236"
CYTDt,-0.9319439499774131,0,-0.6932230527304113,-19.678898235541208,"Transport, extracellular",Cytidine Faciliated Transport in Cytosol,3177.1 or 2030.1,NA,"PMID:10722669,PMID:12838422"
CYTDt4,-0.9998938031461844,0,1.2238657553434373,6.498879715800285e-5,"Transport, extracellular",Cytidine Transport in via Sodium Symport,9154.1 or 9154.2 or 64078.1,NA,PMID:12856181
CYTK10,0.6403151971867552,0,2.17086061347425,9.900044782000036,Nucleotide interconversion,"Cytidylate Kinase (CMP, dGTP)",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK10n,1.0004535547666085,0,-1.0062212496995926e-5,0.04438050317263696,Nucleotide interconversion,"Cytidylate Kinase (CMP, dGTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK11,-0.9786395727199753,0,144.58819776854514,1.560903626191616,Nucleotide interconversion,"Cytidylate Kinase (dCMP, dGTP)",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK11n,-1.0000016240605125,0,4.644578177612857e-6,-5.71971538380282,Nucleotide interconversion,"Cytidylate Kinase (dCMP, dGTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK12,-0.986609670336171,0,-0.06210298550115694,-9.21369336310029,Nucleotide interconversion,"Cytidylate Kinase (dCMP, dCTP)",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK12n,0.8531308012211065,0,-20.205968218094366,-1.6014165653000896,Nucleotide interconversion,"Cytidylate Kinase (dCMP, dCTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK13,0.5063231712671361,0,113.82621795628071,347.31034479649065,Nucleotide interconversion,"Cytidylate Kinase (dCMP, dATP)",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK13n,0.9998453634596455,0,-55.410911270590525,-0.004284607086796313,Nucleotide interconversion,"Cytidylate Kinase (dCMP, dATP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK14n,1.0098459469881804,0,-9.166369644231773,0.04490473000003647,Nucleotide interconversion,"Cytidylate Kinase (dCMP, CTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK1n,0.9960629916346323,0,-107.48578356030032,-0.212003544381354,Nucleotide interconversion,"Cytidylate Kinase (CMP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK2n,0.8252298551501297,0,-375.31490522556305,-35.93730409652526,Nucleotide interconversion,"Cytidylate Kinase (dCMP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK3,-16.953938604475923,1.055050834056632e-5,4.5397410217523575,-4.034031258367002,Nucleotide interconversion,Cytidylate Kinase (CMP) (GTP),26289.1 or 26289.2,NA,PMID:10215863
CYTK3n,1.131466545659578,0,-1.2527728957176754,0.07726967398636045,Nucleotide interconversion,"Cytidylate Kinase (dCMP, CTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK4,-0.4767933914236396,0,320.70514400770963,113.62120911680907,Nucleotide interconversion,Cytidylate Kinase (dCMP) (GTP),26289.1 or 26289.2,NA,PMID:10215863
CYTK4n,-0.5952397140680988,0,-0.9624503499154087,-3.793205693263374,Nucleotide interconversion,"Cytidylate Kinase (dCMP, GTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK5,-0.7586370787487761,0,6.772932912349701,0.9295464612439275,Nucleotide interconversion,Cytidylate Kinase (dCMP),51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK5n,0.7975906960761328,0,0.08475921641220067,0.7527439493916929,Nucleotide interconversion,"Cytidylate Kinase (CMP), Nuclear",51727.1,NA,PMID:10462544
CYTK6,0.38502027411127593,0,69.2486700583756,155.95768112109602,Nucleotide interconversion,"Cytidylate Kinase (CMP, CTP)",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK6n,-0.9999919518145738,0,1.0495647915352573,4.223563025470867e-6,Nucleotide interconversion,"Cytidylate Kinase (CMP, CTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK7,-2.6715700457239655,0,12.474644937641173,-27.40030715509057,Nucleotide interconversion,"Cytidylate Kinase (CMP, UTP)",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK7n,-1.0000000691066173,0,73.62228820188639,-2.5438935651152407e-6,Nucleotide interconversion,"Cytidylate Kinase (CMP, UTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK8,-0.7600054234305589,0,48.38725230531655,6.598092240953446,Nucleotide interconversion,"Cytidylate Kinase (CMP, dATP)",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK8n,-1.0661431053582406,0,0.04061673083046557,-1.2687638101210237,Nucleotide interconversion,"Cytidylate Kinase (CMP, dATP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK9,-0.7454094909030579,0,-36.815625047913194,-252.39880936680137,Nucleotide interconversion,"Cytidylate Kinase (CMP, dCTP)",51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK9n,-0.9590292995208949,0,32.688564084848295,0.6836413159006275,Nucleotide interconversion,"Cytidylate Kinase (CMP, dCTP), Nuclear",51727.1,NA,"PMID:10462544,PMID:11912132"
D3AIBTm,-1.4969436503162141,0,22.923697099294888,-4.562291869832203,Pyrimidine catabolism,"D-3-Amino-Isobutanoate:Pyruvate Aminotransferase, Mitochondrial",64902.1,NA,PMID:5773299
DADNt4,0.5095309481754502,0,-138.70604873936475,-45.067657797777656,"Transport, extracellular",Deoxyadenosine Transport via Diffusion,3177.1,NA,PMID:10899995
DALAOXx,-0.4939837809429469,0,8.23508710134076,2.7892455673085337,D-alanine metabolism,"D-Alanine Oxidase, Peroxisomal",1610.1,NA,PMID:9153402
DALAxt,-0.4939837809429469,0,8.23508710134076,2.7892455673085337,D-alanine metabolism,D-Alanine Transport to Perixosome,NA,NA,NA
DCK1m,-0.4095512040505407,0,-223.506036817348,-533.565663051033,Nucleotide interconversion,"Deoxycytidine Kinase, Mitochondrial (ATP)",NA,NA,PMID:265735
DCK1n,-0.6422818439136657,0,-10.256711133758833,-47.08849742917139,Nucleotide interconversion,"Deoxycytidine Kinase, Nuclear (ATP)",1633.1,NA,"PMID:10387103,PMID:12535661,PMID:9342341"
DCK2n,1.0006848642785127,0,-452.05666217468416,0.15474573997876917,Nucleotide interconversion,"Deoxycytidine Kinase, Nuclear (UTP)",1633.1,NA,"PMID:10387103,PMID:12535661,PMID:9342341"
DCSPTN1COAtx,-9.684872310167412,0,1.49727662058021,-1.2170155978714134,"Transport, peroxisomal",Fatty Acid Intracellular Transport,NA,NA,NA
DCSPTN1CRNt,-0.9998947630051701,0,103.5071034955956,0.00544667485356331,Fatty acid oxidation,Transport into the Mitochondria (Carnitine),788.1,NA,NA
DCTPtn,-0.8156739646694666,0,462.31337325302053,46.93375178044563,"Transport, nuclear",DCTP Diffusion in Nucleus,NA,NA,NA
DCYTD,-0.7428982126827426,0,356.7807167541504,52.6301302567929,Pyrimidine catabolism,Deoxycytidine Deaminase,978.1 or 57379.1,NA,"PMID:14744791,PMID:15087440,PMID:7923172,PMID:8001985,PMID:8422236"
DCYTDn,-0.4394966953781233,0,323.2079397045612,125.84892960580811,Nucleotide interconversion,"Deoxycytidine Deaminase, Nuclear",57379.1,NA,PMID:15087440
DCYTt,-0.5545946074956298,0,-108.98282770599462,-380.3818254393995,"Transport, extracellular",Deoxycytidine Transport via Diffusion,3177.1,NA,PMID:10899995
DEBRISOQUINEt,-0.46615275604458367,0,8.046847123638559,2.9299724341645503,"Transport, extracellular",Debrisoquine Uniport,6582.1 or 6582.2,NA,"PMID:12827517,PMID:12883891,PMID:9187257"
DESAT18_3,-0.6473067348667152,0,9.658307654147753,2.0678723580152085,Fatty acid synthesis,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),6319.1,NA,PMID:14967823
DESAT18_4,-0.3676480626326687,0,8.835647314701994,4.085289812490978,Fatty acid synthesis,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),6319.1,NA,PMID:14967823
DESAT18_9,-0.749094210693312,0,97.6212822296083,14.003673856562544,Fatty acid synthesis,Fatty Acyl Coenzyme A Desaturase (N-C18:2CoA -> N-C18:3CoA),9415.1 or 3992.1,NA,NA
DGSNt,-0.9526677234002638,0,-1.9067602547517977,-78.66237318779342,"Transport, extracellular",Deoyguanosine Transport via Diffusion,3177.1,NA,PMID:10899995
DGULND,1,0,-864.7102784973144,NA,Pentose phosphate pathway,Dehydro-L-Gulonate Decarboxylase,NA,NA,PMID:6821187
DHCHOLESTANATEtm,-0.6887368031512752,0,-14.761731161549106,-80.08874464798495,"Transport, peroxisomal","Lipid, Flip-Flop Intracellular Transport",NA,NA,PMID:12840657
DHCR241r,-0.4989786976479039,0,0.6767980762747474,0.22621419112669497,Cholesterol metabolism,24-Dehydrocholesterol Reductase [Precursor],1718.1,NA,"PMID:17984220,PMID:19520779,PMID:19520780"
DHCRD2,-0.8547986917598183,0,97.047924439767,7.59731266430784,Sphingolipid metabolism,Dihydroceramide Desaturase,8560.1 or 8560.2 or 123099.1,NA,PMID:9188692
DHORD9,-0.44486862974592306,0,323.86523165836337,124.4319006772101,Pyrimidine synthesis,Dihydoorotic Acid Dehydrogenase (Quinone 10),1723.1,NA,"PMID:10727948,PMID:9693067"
DHPM2,0.582010058115176,0,22.963729624688604,86.91321871114577,Pyrimidine catabolism,Dihydropyrimidinase (Dihydrothymine),1807.1,NA,NA
DIDPtn,-1.0044320452067295,0,397.05303119430545,-0.8779329725496471,"Transport, nuclear","Transport of dIDP, Nuclear",NA,NA,NA
DINt,-1.7402401911277454,0,31.941631552582326,-8.62861566733122,"Transport, extracellular",Deoxyinosine Transport via Diffusion,3177.1,NA,PMID:10899995
DITPtn,1.0044320452067295,0,-397.05303119430545,0.8779329725496471,"Transport, nuclear","Transport of dITP, Nuclear",NA,NA,NA
D_LACt2,-0.4247810196814455,0,-338.14214020764234,-837.556686769104,"Transport, extracellular",D-Lactate Transport via Proton Symport,9194.1 or 23539.1 or 6566.1 or 9123.1,NA,"PMID:10493836,PMID:10510291,PMID:11101640,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713"
D_LACtm,0.7990390937074956,0,-354.60269519530533,-39.610745119138386,"Transport, mitochondrial","D-Lactate Transport, Mitochondrial",6566.1,NA,NA
