Reaction,fc,pval,S1C1,S1K1,subSystem,rxnNames,geneRules,kegg,source
HMR_3097,0.5315803223511438,0,6.6575199425336855,21.767929543063698,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,30.1 or 4645.1,NA,PMID:1121274;PMID:1679347;PMID:3194209;PMID:6378901;PMID:8241273;PMID:1550553
HMR_3106,1,0,-275.63753842339514,NA,"Transport, peroxisomal",HMR_3106,NA,NA,NA
HMR_3107,0.7112212632124494,0,9.462542361561198,56.072354472083596,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3108,0.7112212632124494,0,9.462542361561198,56.072354472083596,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,NA
HMR_3109,0.7112212632124494,0,9.462542361561198,56.072354472083596,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,NA
HMR_3110,0.7112212632124494,0,9.462542361561198,56.072354472083596,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3115,-0.4560963815251884,0,119.62351508187959,44.68362364829145,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3135,0.47237096292202313,0,2.0185756623944995,5.632920068672249,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,PMID:13295225;PMID:1540149
HMR_3182,-0.6581741799184014,0,5.080589497152307,1.0473427293672524,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3183,-0.6581741799184014,0,5.080589497152307,1.0473427293672524,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,NA
HMR_3184,-0.6581741799184014,0,5.080589497152307,1.0473427293672524,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,NA
HMR_3185,-0.6581741799184014,0,5.080589497152307,1.0473427293672524,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3186,-0.6581741799184014,0,5.080589497152307,1.0473427293672524,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3187,-0.6581741799184014,0,5.080589497152307,1.0473427293672524,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,NA
HMR_3188,-0.6581741799184014,0,5.080589497152307,1.0473427293672524,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,NA
HMR_3189,-0.6581741799184014,0,5.080589497152307,1.0473427293672524,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3218,-0.607962462939468,0,13.110829464411465,3.196553035605296,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3219,-0.607962462939468,0,13.110829464411465,3.196553035605296,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,NA
HMR_3220,-0.607962462939468,0,13.110829464411465,3.196553035605296,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,NA
HMR_3221,-0.607962462939468,0,13.110829464411465,3.196553035605296,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3222,-0.7594516602493483,0,52.91224775543716,7.234045491333224,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,37.1 or 33.1 or 34.1 or 28976.1,NA,NA
HMR_3223,-0.7594516602493483,0,52.91224775543716,7.234045491333224,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,3030.1 or 1892.1,NA,NA
HMR_3224,-0.7594516602493483,0,52.91224775543716,7.234045491333224,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,3028.1 or 3030.1 or 3033.1,NA,NA
HMR_3225,-0.7594516602472555,0,52.91224775543716,7.234045491404761,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3229,-0.4845087369313886,0,29.095572878873067,10.103351526268801,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,3030.1 or 3032.1 or 10449.1,NA,NA
HMR_3296,-0.44487984121147445,0,19.03471183116613,7.313101029460784,Fatty acid oxidation,"2, 4-Dienoyl Coenzyme A Reductase (NADPH)",1666.1 or 26063.1,NA,PMID:7775433;PMID:11356164
HMR_3342,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,Acyl Coenzyme A Oxidase,8310.1 or 51.1,NA,NA
HMR_3343,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,1962.1,NA,NA
HMR_3344,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,1962.1 or 3295.1,NA,NA
HMR_3345,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,30.1 or 4645.1,NA,NA
HMR_3346,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,Acyl Coenzyme A Oxidase,8310.1 or 51.1,NA,PMID:1047780;PMID:8973539;PMID:11135616
HMR_3347,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,1962.1,NA,PMID:9920399;PMID:10407780;PMID:9568246;PMID:7923814
HMR_3348,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,1962.1 or 3295.1,NA,PMID:7923814;PMID:8319713;PMID:11427448;PMID:9920399
HMR_3349,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,30.1 or 4645.1,NA,PMID:7923814;PMID:9920399;PMID:9568246
HMR_3350,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,Acyl Coenzyme A Oxidase,8310.1 or 51.1,NA,PMID:1047780;PMID:8973539;PMID:11135616
HMR_3351,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,1962.1,NA,PMID:9568246;PMID:7923814;PMID:9920399;PMID:10407780
HMR_3352,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,3-Hydroxyacyl Coenzyme A Dehydrogenase,1962.1 or 3295.1,NA,PMID:8319713;PMID:11427448;PMID:9920399;PMID:7923814
HMR_3353,-0.3447318241377468,0,10.282688267373153,5.010603796963166,Fatty acid oxidation,Acetyl Coenzyme A C-Acyltransferase,30.1 or 4645.1,NA,PMID:9920399;PMID:9568246;PMID:7923814
HMR_3414,0.3334342834363648,0,0.9241134971584368,1.848646859982476,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1,NA,NA
HMR_3426,-0.4698933475236737,0,2.050193721300678,0.7393878830444743,Fatty acid oxidation,Enoyl Coenzyme A Hydratase,30.1 or 3028.1 or 37.1 or 3030.1 or 33.1 or 34.1 or 1892.1 or 3032.1 or 3033.1 or 10449.1 or 28976.1,NA,NA
HMR_3475,0.5122904104146003,0,84.97803864427209,263.4999919661641,Fatty acid oxidation,Choloyl Coenzyme A Hydrolase,10005.1,NA,PMID:10092594;PMID:16756494
HMR_3491,0.5636826379552798,0,1.6897637804473395,6.055808261557022,Fatty acid oxidation,Alpha-Methylacyl Coenzyme A Racemase,23600.1,NA,PMID:11060344;PMID:11060359;PMID:7649182
HMR_3505,-0.5148364184194909,0,6.49781698693505,2.0810855373580575,Fatty acid oxidation,"4, 8, 12-Trimethyltridecanoyl Coenzyme A:Propanoyl Coenzyme A C2-4, 8, 12-Trimethyltridecanoyltransferase",30.1 or 4645.1,R05330,PMID:10706581;PMID:16685654
HMR_3639,0.33368972191774043,0,0.8970254217378535,1.7954902162307713,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3651,-0.47225556361075594,0,3.1186083950618224,1.117895744767449,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3664,0.5102457010479851,0,4.596311531296073,14.173555486232276,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3667,-0.3488768387642158,0,1.7594215360956253,0.8492992685517927,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3675,-0.8840946004169484,0,16.283503331222317,1.0017256881897583,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3698,0.33368972191774043,0,0.8970254217378535,1.7954902162307713,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3710,-0.47225556361075594,0,3.1186083950618224,1.117895744767449,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3723,0.5102457010479851,0,4.596311531296073,14.173555486232276,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3726,-0.3488768387642158,0,1.7594215360956253,0.8492992685517927,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3734,-0.8840946004169484,0,16.283503331222317,1.0017256881897583,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3966,-0.5515400102743713,0,3.7774030721849936,1.0918275595368467,Nucleotide metabolism,Nucleoside-Triphosphate Diphosphatase,3704.1,NA,NA
HMR_4124,0.584537080722069,0,0.41962438279499487,1.6004085170088986,Aminosugar metabolism,UDP-D-Glucuronate Carboxy-Lyase (UDP-D-Xylose-Forming),80146.1,R01384,PMID:11877387
HMR_4182,-0.38706027482006833,6.082193651405452e-16,2.0543052510261535,0.9077942169189452,Pyrimidine synthesis,HMR_4182,9917.1 or 79672.1 or 79707.1 or 64122.1 or 55277.1,NA,NA
HMR_4261,-0.9613203510992343,0,33.29955307599702,0.6567081307294313,NAD metabolism,Deamido-NAD+:Ammonia Ligase (AMP-Forming),55191.1,R00189,NA
HMR_4278,0.4934183273734864,0,13.696098608053243,40.376519286084175,NAD metabolism,Deamido-NAD+:Ammonia Ligase (AMP-Forming),55191.1,R00189,NA
HMR_4422,-0.49486701950597284,0,268.1062633394897,90.59622971316203,Arginine and proline metabolism,L-Ornithine Carboxy-Lyase (Putrescine-Forming),4953.1,R00670,PMID:10623504;PMID:15670771;PMID:6853503;PMID:8608396
HMR_4700,-0.7325766935717903,0,39.94109521227102,6.164910207818674,"Glycine, serine, alanine, and threonine metabolism","N, N-Dimethylglycine:Electron-Transfer Flavoprotein Oxidoreductase (Demethylating)",55066.1 or 29958.1,R01565,NA
HMR_4757,-1,0,1.1584302221147118,NA,Heme synthesis,Protoporphyrinogen Oxidase,5498.1,NA,NA
HMR_4771,-0.4461321535587427,0,-6.70165198832932,-17.497810144701692,Heme synthesis,HMR_4771,NA,R03166,NA
HMR_4790,0.8071770567215674,0,-250.70867980925738,-26.75022094070292,"Transport, peroxisomal",HMR_4790,-8041.1,NA,NA
HMR_4964,0.978520928307188,0,0.043501150356046854,4.007060343007219,"Transport, mitochondrial",HMR_4964,6576.1,NA,PMID:14598172;PMID:;PMID:18406340;PMID:8132483;PMID:16919238;PMID:17173541
HMR_5387,0.3385171207097859,0,10.199655623159726,20.639103602488518,Methionine and cysteine metabolism,"5- (Methylthio)-2, 3-Dioxopentyl-Phosphate Phosphohydrolase (Isomerizing)",58478.1,R07395,NA
HMR_5389,0.3385171207097859,0,10.199655623159726,20.639103602488518,Methionine and cysteine metabolism,"1, 2-Dihydroxy-5- (Methylthio)Pent-1-En-3-One:Oxygen Oxidoreductase (Formate-Forming)",55256.1,R07364,NA
HMR_5420,-0.37140670997159025,0,2.747770457254589,1.2594586707281832,"Transport, mitochondrial",HMR_5420,51312.1 or 81894.1,NA,NA
HMR_6359,0.33597225385174734,0,103.09314987526909,207.41541086867377,"Transport, extracellular",HMR_6359,64078.1,NA,PMID:12856181
HMR_6363,0.33036336527228133,0,43.57362394471467,86.56747552614138,"Transport, extracellular",HMR_6363,64078.1,NA,PMID:12856181
HMR_6364,-0.5877047280233396,0,138.84677036869675,36.055738791880195,"Transport, extracellular",HMR_6364,64078.1,NA,PMID:12856181
HMR_6515,-0.6342208034266658,0,122.21899792940096,27.355646663459204,Methionine and cysteine metabolism,3-Mercaptopyruvate:Cyanide Sulfurtransferase,4357.1 or 7263.1,R03105,NA
HMR_6533,-0.8284367318042722,0,122.53785519061424,11.497797297832369,"Transport, extracellular",HMR_6533,65010.1,NA,NA
HMR_6558,-0.36507400557887676,0,4.192602220488757,1.9500716614460638,Inositol phosphate metabolism,"Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase",93492.1 or 5728.1,NA,PMID:7556092
HMR_6572,-1,0,176.00683036127091,NA,Inositol phosphate metabolism,1D-Myo-Inositol-3-Phosphate Lyase (Isomerizing),51477.1,R07324,NA
HMR_6826,0.800290975109615,0,14.476141247975267,130.496187928644,Phenylalanine metabolism,Thyroxine 5'-Deiodinase,1735.1 or 1734.1 or 1733.1,NA,NA
HMR_6834,-0.800290975109615,0,-14.476141247975267,-130.496187928644,Phenylalanine metabolism,Thyroxine 5'-Deiodinase,1734.1 or 1733.1,NA,NA
HMR_6854,4.045075113605771,0,-78.09095136385113,129.38095141339417,Phenylalanine metabolism,L-Thyroxine Iodohydrolase (Reducing),1734.1 or 1733.1,R03734,NA
HMR_6874,-0.34158898750459776,0,11.097457915776415,5.4462943349305215,Phenylalanine metabolism,"L-Tyrosine, L-Dopa:Oxygen Oxidoreductase",7299.1,R02078,NA
HMR_6975,0.33334275692152915,0,2.640844078245363,5.281800146095614,Lysine metabolism,HMR_6975,55904.1 or 58508.1 or 9739.1 or 6839.1 or 84444.1 or 9757.1 or 7468.1 or 51111.1 or 55870.1 or 4297.1 or 84787.1 or 83852.1 or 23067.1 or 9869.1 or 80854.1 or 54904.1 or 79723.1 or 64324.1 or 8085.1 or 6419.1 or 79813.1 or 29072.1 or 387893.1 or 64754.1 or 10919.1,R03875,NA
HMR_6976,0.33334275692152915,0,2.640844078245363,5.281800146095614,Lysine metabolism,S-Adenosyl-L-Methionine:Cytochrome-C-L-Lysine N6-Methyltransferase,55904.1 or 58508.1 or 9739.1 or 6839.1 or 84444.1 or 9757.1 or 7468.1 or 51111.1 or 55870.1 or 4297.1 or 84787.1 or 83852.1 or 23067.1 or 9869.1 or 80854.1 or 54904.1 or 79723.1 or 64324.1 or 8085.1 or 6419.1 or 79813.1 or 29072.1 or 387893.1 or 64754.1 or 10919.1,R04866,NA
HMR_6977,0.33334275692152915,0,2.640844078245363,5.281800146095614,Lysine metabolism,S-Adenosyl-L-Methionine:Cytochrome-C-L-Lysine N6-Methyltransferase,55904.1 or 58508.1 or 9739.1 or 6839.1 or 84444.1 or 9757.1 or 7468.1 or 51111.1 or 55870.1 or 4297.1 or 84787.1 or 83852.1 or 23067.1 or 9869.1 or 80854.1 or 54904.1 or 79723.1 or 64324.1 or 8085.1 or 6419.1 or 79813.1 or 29072.1 or 387893.1 or 64754.1 or 10919.1,R04867,NA
HMR_6978,0.33334275692152915,0,2.640844078245363,5.281800146095614,Lysine metabolism,Signal Peptidase I,28972.1 or 9789.1 or 60559.1 or 23478.1 or 90701.1,R04313,NA
HMR_6986,-0.7015115074335755,0,73.80882930930629,12.947950162180978,"Transport, peroxisomal",HMR_6986,NA,NA,NA
HMR_6989,0.733827366527251,0,24.261702252709867,158.03879901346414,"Transport, extracellular",HMR_6989,6528.1,NA,NA
HMR_7180,0.5953506351881823,0,0.9114589124045319,3.593472970181797,O-glycan metabolism,"Beta-1, 3-Galactosyl-O-Glycosyl-Glycoprotein Beta-1, 6-N-Acetylglucosaminyltransferase",9245.1 or 51301.1 or 2650.1,R05910,NA
HMR_7181,0.5953506351881824,0,0.9114589124045318,3.593472970181797,O-glycan metabolism,HMR_7181,9334.1,R07628,NA
HMR_7182,0.5953506351881823,0,0.9114589124045319,3.593472970181797,"Transport, golgi apparatus",HMR_7182,NA,NA,NA
HMR_7255,-0.4361821807368176,0,0.06176446708778044,0.024247555504078838,N-glycan metabolism,HMR_7255,NA,R08375,NA
HMR_7256,-0.43618218030424594,0,0.6176446700816712,0.242475554987306,N-glycan metabolism,Dolichyl-Diphosphate Phosphohydrolase,57171.1,R01004,NA
HMR_7328,0.357301698278815,0,0.9835097579293667,2.07705460110338,N-glycan metabolism,HMR_7328,4249.1,R05991,NA
HMR_7329,0.357301698278815,0,0.9835097579293667,2.07705460110338,N-glycan metabolism,"Alpha-1, 6-Mannosyl-Glycoprotein 4-Beta-N-Acetylglucosaminyltransferase",25834.1,R05992,PMID:10570912
HMR_7330,0.357301698278815,0,0.9835097579293667,2.07705460110338,"Transport, golgi apparatus",HMR_7330,NA,NA,NA
HMR_7700,-0.6751850713961981,0,49.19267473957948,9.538358123051513,"Transport, extracellular",HMR_7700,6561.1,NA,NA
HMR_7703,-0.6224713908326553,0,73.40991007968188,17.081559285467026,"Glycine, serine, alanine, and threonine metabolism",Glycolate:Oxygen 2-Oxidoreductase,54363.1 or 51179.1,R00475,NA
HMR_7712,-0.4934183273734864,0,-13.696098608053243,-40.376519286084175,"Transport, nuclear",HMR_7712,NA,NA,NA
HMR_7748,1.0649700367280481,0,-16.243517928832397,516.2745706069946,Glycolysis/gluconeogenesis,Alpha-D-Glucose 6-Phosphate Ketol-Isomerase,2821.1,R02739,NA
HMR_7749,-1.0649700367280481,0,16.243517928832397,-516.2745706069946,Glycolysis/gluconeogenesis,Beta-D-Glucose 6-Phosphate Ketol-Isomerase,2821.1,R03321,NA
HMR_7758,-0.714077048604022,0,14.46220743592726,2.412421913675859,"Transport, mitochondrial",HMR_7758,1622.1,NA,NA
HMR_7944,-0.43293228689648094,0,25.62933036160656,10.142534919084257,"Transport, endoplasmic reticular",HMR_7944,NA,NA,NA
HMR_7947,-3.178263902581664,0,268.62919226562974,-140.0450728663504,"Transport, endoplasmic reticular",HMR_7947,NA,NA,NA
HMR_7949,0.43445198857239653,0,-379.5402462100029,-149.63779423139397,"Transport, endoplasmic reticular",HMR_7949,NA,NA,NA
HMR_7977,-1.0394499179238326,0,314.51920841511486,-6.0838743076741695,"Transport, extracellular",HMR_7977,NA,NA,NA
HMR_8023,-0.3333427569235346,0,-2.640844078257287,-5.281800146143295,"Transport, extracellular",HMR_8023,NA,NA,NA
HMR_8475,-0.5784295955360008,0,-170.78699297041297,-639.4548606414795,"Transport, mitochondrial",HMR_8475,2030.1 or 3177.1,NA,PMID:12838422;PMID:12006583;PMID:14747464;PMID:16595656;PMID:17187757;PMID:17279066;PMID:7479738
HMR_8476,-6.672304921087953,0,45.90628255066853,-62.09239496504264,"Transport, nuclear",HMR_8476,2030.1 or 3177.1,NA,PMID:12838422;PMID:12006583;PMID:14747464;PMID:16595656;PMID:17187757;PMID:17279066;PMID:7479738
HMR_8501,0.9648997791528684,2.655291801361364e-4,0.03935326952934265,2.2029841619491575,Pyruvate metabolism,Glyoxylate Reductase (NADP+),9380.1,NA,NA
HMR_8505,0.3390765870163743,0,5.971885511934013,12.099453449943452,"Transport, mitochondrial",HMR_8505,NA,NA,NA
HMR_8590,-0.7121469167319429,0,10.818833719173702,1.8189062007440697,"Transport, lysosomal",HMR_8590,NA,NA,NA
HMR_8670,-0.5067192873865632,0,41.909895959434,13.720766381296515,"Transport, extracellular",HMR_8670,65010.1,NA,NA
HMR_8877,-0.9668425939987979,0,14.633992649823428,0.24670262744426727,"Transport, extracellular",HMR_8877,6523.1,NA,NA
HMR_8884,0.49062590514479076,0,5.265988390737772,15.410321786499022,"Transport, extracellular",HMR_8884,6523.1,NA,NA
HMR_9179,-0.5856500705682135,0,25.460861582035477,6.653237303491825,"Transport, peroxisomal",HMR_9179,NA,NA,NA
HMR_9180,1,0,-25.460861582035477,NA,"Transport, extracellular",HMR_9180,NA,NA,NA
HMR_9184,0.5922199113613075,0,-9.46657788114601,-2.424465326638432,"Transport, extracellular",HMR_9184,NA,NA,NA
HMR_9188,-0.9259933210510349,0,-0.6427265775087592,-16.726694308192233,"Transport, extracellular",HMR_9188,NA,NA,NA
HMR_9191,0.8670909618420474,0,1.6092807054519653e-7,2.26069912314415e-6,"Transport, extracellular",HMR_9191,56301.1 or 6520.1,NA,NA
HMR_9561,-0.8437618781708117,0,336.79207153606416,28.53934736732929,Miscellaneous,HMR_9561,1208.1,NA,PMID:10769148;PMID:8017323
HMR_9581,1,0,0,25.03967076941058,"Transport, extracellular",HMR_9581,6581.1 or 6580.1,NA,NA
HMR_9582,1,0,0,25.03967076941058,"Transport, extracellular",HMR_9582,55244.1 or 146802.1,NA,NA
HMR_9583,1,0,0,24.608751040671766,"Transport, extracellular",HMR_9583,6582.1 or 6580.1,NA,NA
HMR_9584,1,0,0,24.608751040671766,"Transport, extracellular",HMR_9584,55244.1 or 146802.1,NA,NA
HMR_9593,0.3588408488316258,0,1.9174682787662884,4.06378700012076,"Transport, extracellular",HMR_9593,11254.1 or 6536.1,NA,NA
HMR_9602,-0.8970548533836624,0,20.219550456611277,1.0972295200424118,"Transport, extracellular",HMR_9602,6539.1,NA,NA
HMR_9603,-0.9947881900233532,0,80.92418579803835,0.21143171039592565,"Transport, extracellular",HMR_9603,6539.1,NA,NA
HMR_9604,-0.964247799530758,0,3.4858962024898377,0.06344844060721808,"Transport, extracellular",HMR_9604,6539.1,NA,NA
HMR_9605,-0.9999984366368029,5.065110028960188e-4,10.128748220586777,7.917462289333344e-6,"Transport, extracellular",HMR_9605,92745.1,NA,NA
HMR_9609,-0.7375784451283636,0,51.79414573953175,7.822323243202968,"Transport, extracellular",HMR_9609,8884.1,NA,NA
HMR_9615,-0.36220767183885366,0,531.3038480305672,248.75907337899505,"Transport, extracellular",HMR_9615,6530.1 or 6531.1,NA,NA
HMR_9617,-0.9966912132602561,0,48.781682580367104,0.08083782980181277,"Transport, extracellular",HMR_9617,6534.1,NA,NA
HMR_9620,0.930083056983698,0,5.22523283469379,144.2444839255333,"Transport, extracellular",HMR_9620,60482.1,NA,NA
HMR_9624,-0.36285036047918345,0,291.8162794186562,136.4277712576814,"Transport, extracellular",HMR_9624,10864.1 or 55867.1,NA,NA
HMR_9626,-1,0,397.162215840801,NA,"Transport, endoplasmic reticular",HMR_9626,NA,NA,NA
HMR_9627,-0.4536176081777155,0,8.304855667598732,3.121609753399941,"Transport, endoplasmic reticular",HMR_9627,NA,NA,NA
HMR_9634,-1,0,41.60299185803346,NA,"Transport, endoplasmic reticular",HMR_9634,NA,NA,NA
HMR_9639,-0.9813691409487058,0,-7.979473923616809,-848.6073213119507,"Transport, extracellular",HMR_9639,NA,NA,NA
HMR_9648,-0.357301698278815,0,-0.9835097579293667,-2.07705460110338,"Transport, extracellular",HMR_9648,NA,NA,NA
HMR_9667,-0.357301698278815,0,-0.9835097579293667,-2.07705460110338,"Transport, golgi apparatus",HMR_9667,NA,NA,NA
HMR_9674,0.5677177618735653,0,20.07025226260694,72.786916005948,"Transport, nuclear",HMR_9674,NA,NA,NA
HMR_9678,-1,0,64.37537637155056,NA,"Transport, peroxisomal",HMR_9678,NA,NA,NA
HMR_9679,0.5122904104146003,0,84.97803864427209,263.4999919661641,"Transport, peroxisomal",HMR_9679,NA,NA,NA
HMR_9720,-0.4361821807368176,0,0.06176446708778044,0.024247555504078838,"Transport, extracellular",HMR_9720,NA,NA,NA
HMR_9803,-0.7128224853598147,0,79.6227461806763,13.349814445125917,Propanoate metabolism,3-Oxopropionyl Coenzyme A:NAD+ Oxidoreductase,NA,R00744,NA
HMR_9804,0.7128224853598147,0,-79.6227461806763,-13.349814445125917,Propanoate metabolism,HMR_9804,51171.1 or 80270.1 or 10202.1 or 10553.1 or 7923.1 or 157506.1 or 130752.1 or 145226.1 or 84869.1 or 1487.1 or 112724.1 or 56898.1 or 374875.1 or 121214.1 or 195814.1 or 3291.1 or 100288072.1 or 93517.1 or 51741.1 or 1645.1 or 340811.1 or 128.1 or 57016.1 or 51170.1 or 1109.1 or 7923.1 or 7923.1 or 441282.1 or 7923.1 or 7923.1 or 7923.1 or 57665.1,R04919,NA
HMR_9805,-0.6166534447948585,0,286.6249678623199,67.96552125600874,Glycerophospholipid metabolism,Sn-Glycero-3-Phosphocholine Cholinephosphohydrolase,133121.1,R02591,NA
HMR_1467,-0.5032630424090005,0,3.1708079405173573,1.0477590714622522,Cholesterol metabolism,"Presqualene-Diphosphate Diphosphate-Lyase (Reducing, Squalene-Forming)",2222.1,R02872,PMID:10896663;PMID:10449533;PMID:1527001;PMID:7864626;PMID:8509416
HMR_4772,0.4461321535587427,0,6.70165198832932,17.497810144701692,Heme synthesis,Uroporphyrinogen Decarboxylase,7389.1,R04972,PMID:17360334;UNIPROT:P06132
12DHCHOLt,1.236935830232773,0,-3.0170172544106855,0.31956191069013024,"Transport, extracellular",12-Dehydrocholic acid transport via bicarbonate countertransport,(28234.1 or 10599.1 or 123264.1 or 200931.1),NA,"PMID:25210150, PMID:26579438"
3DHCAS,0.6620672890866164,0,5.367575771469619,26.399551814148424,Bile acid synthesis,3-dehydrocholic acid formation,-1576.1,NA,"PMID:15708356 , PMID:17263554"
3DHCDCHOLt,0.9722091187511225,0,-50.87237023370303,-0.7168550163225264,"Transport, extracellular",3-Dehydrochenodeoxycholic acid transport via bicarbonate countertransport,(28234.1) or (10599.1) or (123264.1) or (200931.1),NA,"PMID:25210150, PMID:26579438"
3DHCDCHOLt2,-0.8905398237047772,0,50.87237023370303,2.945454279521456,"Transport, extracellular",3-Dehydrochenodeoxycholic acid transport via sodium cotransport,(6554.1) or (6555.1),NA,"PMID:25210150, PMID:26579438"
3DHCHOLt,-1.1120712421673975,0,670.6187934682846,-35.58453886605939,"Transport, extracellular",3-Dehydrocholic acid  transport via bicarbonate countertransport,(28234.1) or (10599.1) or (123264.1) or (200931.1),NA,"PMID:25210150, PMID:26579438"
3DHCHOLt2,-0.7217290587684432,0,67.41383646288142,10.89562357620591,"Transport, extracellular",3-Dehydrocholic acid  transport via sodium cotransport,(6554.1) or (6555.1),NA,"PMID:25210150, PMID:26579438"
3DHDCAS,-0.5625359925637312,0,118.45649427518546,33.16432577495361,Bile acid synthesis,3-dehydro-deoxycholic acid formation,-1576.1,NA,"PMID:15708356 , PMID:17263554"
3DHDCAt,0.3756764676706078,0,-67.496414710873,-30.631911675581335,"Transport, extracellular",3-dehydro-deoxycholic acid transport via bicarbonate countertransport,(28234.1) or (10599.1) or (123264.1) or (200931.1),NA,"PMID:25210150, PMID:26579438"
3DHLCAS,0.5845530258350078,0,6.758644618112894,25.778093104900293,Bile acid synthesis,3-dehydro-lithocholic acid formation,-1576.1,NA,"PMID:15708356 , PMID:17263554"
