Reaction,fc,pval,S1C2,S1K2,subSystem,rxnNames,geneRules,kegg,source
CE4968te,0.8869956357600641,0,15.804023520259838,263.9024042191863,"Transport, extracellular","Isovalerylglycine Transport, Extracellular",9152.1,NA,"PMID: 20649585, PMID: 12719981"
EX_CE4968[e],0.8869956357600641,0,15.804023520259838,263.9024042191863,Exchange/demand reaction,Exchange of Isovalerylglycine,NA,NA,NA
VANILPYRc,-0.6267300021240927,0,103.20519987214766,23.681498888418755,Tyrosine metabolism,Formation of Vanilpyruvic Acid from Vanilalanine,2875.1 or 84706.1,NA,NA
VANILLACc,-0.6267300021240927,0,103.20519987214766,23.681498888418755,Tyrosine metabolism,Formation of Vanil-Lactate,NA,NA,NA
VANILLACte,-0.6267300021240927,0,103.20519987214766,23.681498888418755,"Transport, extracellular",Secretion of Vanil-Lactate,NA,NA,NA
EX_vanillac[e],-0.6267300021240927,0,103.20519987214766,23.681498888418755,Exchange/demand reaction,Exchange of Vanil-Lactate,NA,NA,NA
2HIVc,-0.44619223565629457,0,-271.6295754766142,-709.3229967521668,"Valine, leucine, and isoleucine metabolism",Formation of 2-Hydroxy-Isovalerate,(3945.1 and 3939.1) or 160287.1 or 3948.2 or 3939.1 or 3948.1 or 55293.1 or 3945.1 or 92483.1,NA,"PMID: 1429566, Chalmers, R. A. and A. M. Lawson (1982). Organic Acids in Man: Analytical Chemistry, Biochemistry and Diagnosis of the Organic Acidurias. London, Chapman and Hall Ltd."
2HIVte,-0.44619223565629457,0,-271.6295754766142,-709.3229967521668,"Transport, extracellular",Transport of 2-Hydroxy-Isovalerate,NA,NA,NA
EX_2hiv[e],-0.44619223565629457,0,-271.6295754766142,-709.3229967521668,Exchange/demand reaction,Exchange of 2-Hydroxy-Isovalerate,NA,NA,NA
2M3OVCOAm,-0.39427327482026603,0,25.228928051297366,10.96043096019139,Propanoate metabolism,Formation of 2-Methyl-3-Oxo-Valeryl Coa,38.1,NA,NA
2M3OVACm,-0.39427327482026603,0,25.228928051297366,10.96043096019139,Propanoate metabolism,Formation of 2-Methyl-3-Oxo-Valerate,NA,NA,NA
2M3OVACtm,-0.39427327482026603,0,25.228928051297366,10.96043096019139,"Transport, mitochondrial","Transport of 2-Methyl-3-Oxo-Valerate, Mitochondrial",NA,NA,NA
2M3HVACc,-0.39427327482026603,0,25.228928051297366,10.96043096019139,Propanoate metabolism,Formation of 2-Methyl-3-Hydroxy-Valerate,NA,NA,NA
2M3HVACte,-0.39427327482026603,0,25.228928051297366,10.96043096019139,"Transport, extracellular",Transport of 2-Methyl-3-Hydroxy-Valerate,NA,NA,NA
EX_2m3hvac[e],-0.39427327482026603,0,25.228928051297366,10.96043096019139,Exchange/demand reaction,Exchange of 2-Methyl-3-Hydroxy-Valerate,NA,NA,NA
PPIOGLYc,0.5151607748437564,0,34.03730203058226,106.3692503460884,"Glycine, serine, alanine, and threonine metabolism",Formation of Propionyl-Glycine,10249.1,NA,"Chalmers, R. A. and A. M. Lawson (1982). Organic Acids in Man: Analytical Chemistry, Biochemistry and Diagnosis of the Organic Acidurias. London, Chapman and Hall Ltd."
PPIOGLYtm,0.5151607748437564,0,34.03730203058226,106.3692503460884,"Transport, mitochondrial","Transport of Propionyl-Glycine, Mitochondrial",NA,NA,NA
PPIOGLYte,0.5151607748437564,0,34.03730203058226,106.3692503460884,"Transport, extracellular","Transport of Propionyl-Glycine, Extracellular",NA,NA,NA
EX_ppiogly[e],0.5151607748437564,0,34.03730203058226,106.3692503460884,Exchange/demand reaction,Exchange of Propionyl-Glycine,NA,NA,NA
3OHSUBCOAx,0.3417547446283684,0,1.7693248047312913,3.6065583947073963,Fatty acid oxidation,Formation of 3-Hydoxy-Suberyl Coa,(51.1 and 1891.1) or (51.1 and 1962.1) or (51.2 and 1891.1) or (51.2 and 1962.1),NA,NA
3OHSUBACx,0.3417547446283684,0,1.7693248047312913,3.6065583947073963,Fatty acid oxidation,Formation of 3-Hydoxy-Suberic Acid,NA,NA,NA
3OHSUBACtxc,0.3417547446283684,0,1.7693248047312913,3.6065583947073963,"Transport, peroxisomal","Transport of 3-Hydoxy-Suberic Acid, Peroxisomal",NA,NA,"PMID: 2001377, Chalmers, R. A. and A. M. Lawson (1982). Organic Acids in Man: Analytical Chemistry, Biochemistry and Diagnosis of the Organic Acidurias. London, Chapman and Hall Ltd"
3OHSUBACte,0.3417547446283684,0,1.7693248047312913,3.6065583947073963,"Transport, extracellular","Transport of 3-Hydoxy-Suberic Acid, Extracellular",NA,NA,"PMID: 2001377, Chalmers, R. A. and A. M. Lawson (1982). Organic Acids in Man: Analytical Chemistry, Biochemistry and Diagnosis of the Organic Acidurias. London, Chapman and Hall Ltd"
EX_3ohsubac[e],0.3417547446283684,0,1.7693248047312913,3.6065583947073963,Exchange/demand reaction,Exchange of 3-Hydoxy-Suberic Acid,NA,NA,NA
HEXGLYc,-0.8429537037928868,0,407.10660953731536,34.69136802389035,"Glycine, serine, alanine, and threonine metabolism",Formation of Hexanoyl-Glycine,10249.1,NA,"PMID: 500826, PMID: 8283379, PMID: 22133302, PMID: 8725270."
HEXGLYte,-0.8429537037928868,0,407.10660953731536,34.69136802389035,"Transport, extracellular",Transport of Hexanoyl-Glycine,NA,NA,"PMID: 500826, PMID: 8283379, PMID: 22133302, PMID: 8725270."
EX_hexgly[e],-0.8429537037928868,0,407.10660953731536,34.69136802389035,Exchange/demand reaction,Exchange of Hexanoyl-Glycine,NA,NA,NA
PAILPALM_HSSECt,0.41778018298361097,0,9.952757158813743,24.23624454785122,"Transport, extracellular",Transport of 1-Palmitoylglycerophosphoinositol,NA,NA,PMID: 8145081
PCHOLEIC_HSABCt,0.4480388236731556,0,1.57298710976209,4.126642419364951,"Transport, extracellular","Transport of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14)",5244.1 or 19.1 or 5205.1 or 57198.1 or 57194.1,NA,"PMID: 9070263, OMIM:171060, PMID: 11355874, PMID: 25947375"
PCHOLMYR_HsABCt,0.43580078647366566,0,2.8498999645628507,7.252559933424334,"Transport, extracellular",Transport of 1-Myristoylglycerophosphocholine,5244.1 or 19.1 or 5205.1 or 57198.1 or 57194.1,NA,"PMID: 9070263, OMIM:171060, PMID: 11355874, PMID: 25947375"
APRGSTRNt1e,0.7281045320728218,0,-215.1649731569469,-33.85349669089437,"Transport, extracellular","Hydroxyprogesterone Transport, Antiport",6573.1,NA,PMID: 17687501
SPHMYLN18114_hs_ATPt,-0.33756746861520975,0,8.71661413930268,4.3169177666833916,"Transport, extracellular","Transport of Sphingomyelin (D18:1/14:0), Active Transport",5243.1 or 4363.1,NA,NA
SPHMYLN18116_hs_ATPt,-0.42088803009835335,0,2.821204880232923,1.14983973478525,"Transport, extracellular","Transport of Sphingomyelin (D18:1/16:0), Active Transport",5243.1 or 4363.1,NA,NA
SPHMYLN18117_hs_ATPt,-0.42759346136579807,0,3.070627956676429,1.2311961126755244,"Transport, extracellular","Transport of Sphingomyelin (D18:1/17:0), Active",5243.1 or 4363.1,NA,NA
SPHMYLN18123_hs_ATPt,-0.373843447508932,0,2.9416106873559933,1.3406977411476386,"Transport, extracellular","Transport of Sphingomyelin (D18:1/23:0), Active",5243.1 or 4363.1,NA,NA
2HYDOGOAT3t,0.9482920430985317,0,-188.6160906693548,-5.005898741824925,"Transport, extracellular","Transport of 2-Hydroxy-Glutarate, Extracellular, Antiport",9376.1,NA,NA
2HYDOGte,-0.9482920430985317,0,188.6160906693548,5.005898741824925,"Transport, extracellular","Transport of 2-Hydroxy-Glutarate, Extracellular",NA,NA,PMID: 16573641
GLUTAROAT3t,0.9499183479364234,0,-188.1076645409882,-4.831352356883883,"Transport, extracellular","Transport of Glutarate, Extracellular, Antiport",9376.1,NA,NA
GLUTARte,-0.9499183479360273,0,188.10766453946232,4.831352356883883,"Transport, extracellular","Transport of Glutarate, Extracellular",NA,NA,NA
ANDRSTANDRte,0.3873776454634524,0,2.6765044804030422,6.061356489191622,"Transport, extracellular","Transport of 5Alpha-Androstane-3, 17-Dione, Extracellular",5243.1,NA,PMID: 15290871
CE1352te,0.33222842408403946,0,1.131901034888681,2.2581834661956584,"Transport, extracellular","Transport of 17Alpha-Hydroxypregnenolone Sulfate, Extracellular",5243.1,NA,PMID: 15290871
MMAt2e,1.2426961284900837,0,-0.2403812957763672,2.2213053201675415,"Transport, extracellular",Facilitated Diffusion via Aquaporin into Extracellular Space,343.1,NA,PMID:15948717
N8ASPMDte,-0.3566116806699107,0,-203.33898467711657,-428.7489117548168,"Transport, extracellular","N (8)-Acetylspermidinium Transport, Cytosol",6580.1,NA,PMID: 23851697
PPP9ABCte,-0.4541772279666363,0,2.8049108360004813,1.052818169868445,"Transport, extracellular",Transport by ABCg2 into Extracellular Space,9429.1,NA,PMID: 20705604
TRYPTAte,-0.3741293763643397,0,72.77233208154533,33.14539784005168,"Transport, extracellular","Tryptaminium Transport, Cytosol",222962.1,NA,"PMID: 16099839, PMID: 22396231"
MLTHFte3,1,0,0,4.284516118478775,"Transport, extracellular",Transport by Folr into Extracellular Space,2348.1 or 2350.1 or 2352.1,NA,PMID:21568705
CE2705t,-0.5535843515955773,0,302.5895164175034,86.94777018909119,"Transport, extracellular",Transport by Ent1/Ent2 into Extracellular Space,3177.1 or 2030.1,NA,PMID: 20956085
MMAte,-0.5713272325285442,0,122.81454249916077,33.504956019973754,"Transport, extracellular",Transport via Proton Antiport (Ammonium Transporter Rh Type C Or Type B) into Extracellular Space,57127.1 or 51458.1,NA,NA
PTRCARGte,-0.4144806285498947,0,5.09755516308723,2.110115355968475,"Transport, extracellular",Putrescine Export via Putrescine/Arginine Exchanger,6520.1 and 9056.1,NA,NA
MLTHFte2,-1,0,0,-184.53972635536195,"Transport, extracellular",Transport by Rfc into Extracellular Space,6573.1 or 6573.2,NA,PMID:12852262
HDD2CRNte2,-0.45227388246564953,0,366.20518712162374,138.11454422255756,"Transport, extracellular",Uptake via Octn2 Transporter into Extracellular Space,6584.1 or 6510.1,NA,"PMID:9685390, PMID:11306651"
CE1918te,-1.6575211447581402,0,81.66325426749493,-330.0606021506071,"Transport, extracellular",Transport by Oat1/Oat3 into Extracellular Space,9356.1 or 9376.1,NA,PMID:14737013
34DHPHAte,1.108324300629926,0,-215.96418835055678,11.096096391429889,"Transport, extracellular","(3, 4-Dihydroxyphenyl)Acetate (Dopac) Transport, Cytosol",9376.1 or 9356.1,NA,PMID: 14737013
34DHOXMANDte,0.37269603776560206,0,-152.95517528857562,-69.89849526990797,"Transport, extracellular","3, 4-Dihydroxymandelate Transport, Cytosol",9376.1 or 9356.1,NA,PMID: 14737013
CE6205te,-0.6535618243012892,0,81.66325426749493,17.109290027305356,"Transport, extracellular","5-Methoxytryptophol Transport, Cytosol",9376.1 or 9356.1,NA,PMID: 14737013
CE7081tm,1,0,NA,4.80957970265398,"Transport, extracellular","Transport of 15(R)-HEPE, Extracellular Space, Active Transport",NA,NA,"PMID: 24653705, PMID: 9831619, PMID: 5555776, PMID: 23104810"
EX_CE7081[e],1,0,NA,4.80957970265398,Exchange/demand reaction,Exchange of 15(R)-HEPE,NA,NA,NA
EX_orn_D[e],0.38001676736812734,0,-9.91482231073578,-4.454310797182385,Exchange/demand reaction,Exchange of Ornithine,NA,NA,NA
EX_andrstandn[e],0.3873776454634524,0,2.6765044804030422,6.061356489191622,Exchange/demand reaction,"Exchange of 5Alpha-Androstane-3, 17-Dione",NA,NA,NA
EX_CE1352[e],0.33222842408403946,0,1.131901034888681,2.2581834661956584,Exchange/demand reaction,Exchange of 17Alpha-Hydroxypregnenolone Sulfate,NA,NA,NA
XOL27OHte,-1,0,5.612372436360291,NA,"Transport, extracellular","Transport of 26-Hydroxycholesterol, Extracellular Space, within Lipoproteins",NA,NA,PMID: 10998465
EX_xol27oh[e],-1,0,5.612372436360291,NA,Exchange/demand reaction,Exchange of 26-Hydroxycholesterol,NA,NA,NA
CHSTEROLSte,-1,0,202.99257889050693,NA,"Transport, extracellular","Transport of Cholesterol Sulfate, Extracellular Space, within Lipoproteins",NA,NA,PMID: 10998465
EX_chsterols[e],-1,0,202.99257889050693,NA,Exchange/demand reaction,Exchange of Cholesterol Sulfate,NA,NA,NA
35DIODTYRte,1,0,-151.72463599877284,NA,"Transport, extracellular","Transport of 3, 5-Diiodo-L-Tyrosine",NA,NA,NA
EX_35diotyr[e],1,0,-151.72463599877284,NA,Exchange/demand reaction,"Exchange of 3, 5-Diiodo-L-Tyrosine",NA,NA,NA
13_CIS_RETNte,-1,0,161.35681741248294,NA,"Transport, extracellular",Transport of 13-Cis-Retinoate,NA,NA,NA
EX_13_cis_retn[e],-1,0,161.356817412477,NA,Exchange/demand reaction,Exchange of 13-Cis-Retinoate,NA,NA,NA
EX_34dhoxmand[e],0.37269603776560206,0,-152.95517528857562,-69.89849526990797,Exchange/demand reaction,"Exchange of 3,4-Dihydroxymandelate",NA,NA,NA
FNA5MOXAMte,0.3990923979388914,0,6.9590713173616034,16.20279680842692,"Transport, extracellular","Formyl-N-Acetyl-5-Methoxykynurenamine Diffusion, Cytosol",NA,NA,NA
EX_fna5moxam[e],0.3990923979388914,0,6.9590713173616034,16.20279680842692,Exchange/demand reaction,Exchange of Formyl-N-Acetyl-5-Methoxykynurenamine,NA,NA,NA
EX_n8aspmd[e],-0.3566116806699107,0,-203.33898467711657,-428.7489117548168,Exchange/demand reaction,Exchange of N(8)-Acetylspermidine,NA,NA,NA
EX_CE6205[e],-0.6535618243012892,0,81.66325426749493,17.109290027305356,Exchange/demand reaction,Exchange of 5-Methoxytryptophol,NA,NA,NA
EX_trypta[e],-0.3741293763643397,0,72.77233208154533,33.14539784005168,Exchange/demand reaction,Exchange of Tryptamine,NA,NA,NA
C05769te2,-0.3849015378155669,0,7.467187673398107,3.316521448878199,"Transport, extracellular",Passive Diffusion into Extracellular Space,NA,NA,PMID:5080415
EX_C05769[e],-0.38490153442828523,0,7.467187686535413,3.316521481088574,Exchange/demand reaction,Exchange of Coproporphyrin I,NA,NA,NA
PPBNGte,0.43185095938211154,0,40.18394223401025,101.2716947949931,"Transport, extracellular",Assumed Passive Diffusion into Extracellular Space,NA,NA,NA
EX_ppbng[e],0.43185095938211154,0,40.18394223401025,101.2716947949931,Exchange/demand reaction,Exchange of Porphobilinogen,NA,NA,NA
EX_mma[e],0.5946100879669396,0,-123.054923764994,-31.28365052796537,Exchange/demand reaction,Exchange of Methylammonium,NA,NA,NA
AMETAMte,1,0,-83.10552957573421,NA,"Transport, extracellular",Assumed Passive Diffusion into Extracellular Space,NA,NA,PMID: 12031851
EX_ametam[e],1,0,-83.10552957573421,NA,Exchange/demand reaction,Exchange of S-Adenosylmethioninamine,NA,NA,NA
SPHGNSte,1.0762469182526586,0,-4.764356294180896,129.736129668504,"Transport, extracellular",Passive Diffusion into Extracellular Space,NA,NA,"PMID:16009329, PMID:25133174"
EX_sphings[e],1.023758011590098,0,-1.561056321697775,132.97410120365322,Exchange/demand reaction,Exchange of Sphingosine,NA,NA,NA
EX_hdd2crn[e],0.45227388246564953,0,-366.20518712162374,-138.11454422255756,Exchange/demand reaction,Exchange of Trans-Hexadec-2-Enoyl Carnitine,NA,NA,NA
EX_CE1918[e],1.6575211447581402,0,-81.66325426749493,330.0606021506071,Exchange/demand reaction,Exchange of 5-Hydroxytryptophol,NA,NA,NA
EX_ppp9[e],-0.4541772279666363,0,2.8049108360004813,1.052818169868445,Exchange/demand reaction,Exchange of Protoporphyrin,NA,NA,NA
EX_CE2705[e],0.5535843515955773,0,-302.5895164175034,-86.94777018909119,Exchange/demand reaction,Exchange of Quinonoid Dihydrobiopterin,NA,NA,NA
EX_5a2opntn[e],-0.38001676736846896,0,9.914822310744732,4.454310797182851,Exchange/demand reaction,Exchange of 5-Amino-2-Oxopentanoic Acid,NA,NA,NA
5A2OPNTNte,-0.38001676736846896,0,9.914822310744732,4.454310797182851,"Transport, extracellular","Transport of 5-Amino-2-Oxopentanoic Acid, Extracellular",NA,NA,NA
5A2OPNTNtx,-0.38001676736846896,0,9.914822310744732,4.454310797182851,"Transport, peroxisomal","Transport of 5-Amino-2-Oxopentanoic Acid, Peroxisome",NA,NA,NA
TYRDOPOX,-0.43938785216795395,0,34.1893511851836,13.31605346817489,Tyrosine metabolism,Tyrosinase: Dopamine Oxidation,7299.1,NA,PMID: 10563835
34DHPEAR,-0.8810774644685552,0,192.75030063359142,12.185757848239914,Tyrosine metabolism,"3, 4-Dihydroxyphenylethanol:NADP+ Reductase",10327.1,NA,PMID: 10797558
DOPACCL,-0.5082520313805969,0,128.14161096506118,41.77907642531507,Tyrosine metabolism,Dopamine O-Quinone Cyclization,NA,NA,PMID: 24548101
TYRDHINDOX,-0.4712204780345691,0,66.22935643520356,23.80386078004427,Tyrosine metabolism,"Tyrosinase: 5, 6-Dihydroxyindole Oxygen Oxidoreductase",7299.1,NA,PMID: 24548101
CE5629t,1,0,-789.44571151580806,NA,"Transport, extracellular","Transport of 6, 7-Dihydroxy-1, 2, 3, 4-Tetrahydroisoquinoline",NA,NA,PMID: 8420138
EX_CE5629[e],1,0,-789.44571151580806,NA,Exchange/demand reaction,"Exchange of 6, 7-Dihydroxy-1, 2, 3, 4-Tetrahydroisoquinoline",NA,NA,NA
ACER11r,-1,0,1.6809250131913658,NA,Sphingolipid metabolism,Alkaline Ceramidase 1 (Acer1) Or Alkaline Ceramidase 3 (Acer3),125981.1 or 55331.1,NA,NA
ACER12r,-1,0,5.545803675220892,NA,Exchange/demand reaction,Alkaline Ceramidase 1 (Acer1) Or Alkaline Ceramidase 3 (Acer3),125981.1 or 55331.1,NA,NA
ACER21g,-1,0,3.451947595501396,NA,Exchange/demand reaction,Alkaline Ceramidase 2 (Acer2) Or Alkaline Ceramidase 3 (Acer3),340485.1 or 55331.1,NA,NA
ACER22g,-1,0,1.9749466940816827,NA,Sphingolipid metabolism,Alkaline Ceramidase 2 (Acer2) Or Alkaline Ceramidase 3 (Acer3),340485.1 or 55331.1,NA,NA
ACER23g,-1,0,1.3456558664132054,NA,Sphingolipid metabolism,Alkaline Ceramidase 3 (Acer3) Or Alkaline Ceramidase 2 (Acer2),55331.1 or 340485.1,NA,NA
ACER31r,0.6252435052017903,0,1.4855229049473513,6.442413905045716,Sphingolipid metabolism,Alkaline Ceramidase 3 (Acer3),55331.1,NA,NA
BGAL1e,0.6222612630431094,0,35.85666274793008,153.99234790316558,Sphingolipid metabolism,"Beta-Galactosidase, Plasma Membrane",2720.1,NA,NA
DES21,0.389410583117108,0,2.8311787727822026,6.442413905045716,Sphingolipid metabolism,Sphingolipid C-4 Hydroxylase (Des2),123099.1,NA,NA
EX_gd3_hs[e],-1.8037630396757856,0,15.055695552815497,-4.316060755035676,Exchange/demand reaction,Exchange/Demand Reaction,NA,NA,NA
EX_gluside_hs[e],1.2845341942464974,0,-223.19469282114505,27.798455475911684,Exchange/demand reaction,Exchange/Demand Reaction,NA,NA,NA
NEU31e,0.3898511634760554,0,5.327953186515428,12.136484562375824,Sphingolipid metabolism,"Sialidase, Plasma Membrane (Neu3)",10825.1,NA,NA
NEU35e,0.33843959606383195,0,3.17885712417872,6.431322400669137,Sphingolipid metabolism,"Sialidase, Plasma Membrane (Neu3)",10825.1,NA,NA
NEU37e,0.8167186102462182,0,1.5055667769710634,14.923452874108893,Sphingolipid metabolism,"Sialidase, Plasma Membrane (Neu3)",10825.1,NA,NA
NEU38n,0.423305640550965,0,2.3155245282338073,5.714810744842295,Sphingolipid metabolism,"Sialidase, Nucleus (Neu3 Or Neu1)",10825.1 or 4758.1,NA,NA
SMS1S2,-0.5564063779004149,0,111.45203006571047,31.765103516148457,Sphingolipid metabolism,Sphingomyelin Synthase 1 Or Sphingomyelin Synthase 2,166929.1 or 259230.1,NA,NA
SMSn,0.3762350018370188,0,33.96270149995997,74.93312176675684,Sphingolipid metabolism,Sphingomyelin Synthase,NA,NA,NA
SPHK11,0.389410583117108,0,2.8311787727822026,6.442413905045716,Sphingolipid metabolism,Sphingosine Kinase 1,8877.1,NA,NA
SPHK21n,1,0,NA,55.5629534465719,Sphingolipid metabolism,Sphingosine Kinase 2,56848.1,NA,NA
SPHK22n,1,0,NA,5.2777495791899796,Sphingolipid metabolism,Sphingosine Kinase 2,56848.1,NA,NA
SPMD3n,0.3762350018370188,0,33.96270149995997,74.93312176675684,Sphingolipid metabolism,Neutral Sphingomyelinase,55512.1,NA,NA
ST8SIA13e,-0.5643713457284385,0,20.10235629821403,5.597879586448649,Sphingolipid metabolism,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",7903.1,NA,NA
WHTSTSTERONEtr,-0.4093447220927706,0,-4.121723852209291,-9.834720816542708,"Transport, endoplasmic reticular",Omega Hydroxy Testosterone Transport,NA,NA,NA
TETTET6COAtm,0.7159499410023135,0,40.94586006574631,247.3544501699209,"Transport, mitochondrial","Fatty Acid Intracellular Transport, Mitochondrial",NA,NA,NA
TETPENT6COAtm,0.6506862397182932,0,49.38127612465098,233.35179505369067,"Transport, mitochondrial","Fatty Acid Intracellular Transport, Mitochondrial",NA,NA,NA
TETPENT3COAtm,0.42948105188413294,0,42.68454701154828,106.94956120699048,"Transport, mitochondrial","Fatty Acid Intracellular Transport, Mitochondrial",NA,NA,NA
PCHOL_HStn,0.3762350018370188,0,33.96270149995997,74.93312176675684,"Transport, nuclear",Phosphatidylcholine Scramblase,NA,NA,NA
CHOLPtn,-0.3762350018370188,0,-33.96270149995997,-74.93312176675684,"Transport, nuclear",Choline Phosphate Intracellular Transport,NA,NA,NA
DAG_HStg,-0.5564063779004149,0,111.45203006571047,31.765103516148457,"Transport, golgi apparatus",Diacylglycerol Golgi Export,NA,NA,NA
PHCRMtg,-1,0,1.3456558664132054,NA,"Transport, golgi apparatus","Phytoceramide Transport, Golgi Apparatus",NA,NA,NA
PHCRMter,0.6252435052017903,0,1.4855229049473513,6.442413905045716,"Transport, endoplasmic reticular","Phytoceramide Transport, Endoplasmatic Reticulum",NA,NA,NA
SPHGNtn,1,0,NA,5.2777495791899796,"Transport, nuclear",Sphinganine Intracellular Transport,NA,NA,NA
SPHGNtg,1,0,-1.9749466940816827,NA,"Transport, golgi apparatus",Sphinganine Intracellular Transport,NA,NA,NA
SPHINGStn,1,0,NA,55.5629534465719,"Transport, nuclear",Sphingosine Intracellular Transport,NA,NA,NA
SPHINGStg,1,0,-3.4519475955102927,NA,"Transport, golgi apparatus",Sphingosine Intracellular Transport,NA,NA,NA
EX_cmpacna[e],0.5643713457284385,0,-20.10235629821403,-5.597879586448649,Exchange/demand reaction,Exchange of CMP-N-Acetyl-Beta-Neuraminate,NA,NA,NA
EX_gd2_hs[e],-0.8167186102462182,0,-1.5055667769710634,-14.923452874108893,Exchange/demand reaction,Exchange of Gd2,NA,NA,NA
DHCRMtg,-1,0,1.9749466940816827,NA,"Transport, golgi apparatus","Dihydroceramide Transport, Golgi Apparatus",NA,NA,NA
DHCRMter,-1,0,5.545803675220892,NA,"Transport, endoplasmic reticular","Dihydroceramide Transport, Endoplasmatic Reticulum",NA,NA,NA
PHSPHINGStg,-1,0,1.3456558664132054,NA,"Transport, golgi apparatus","Phytosphingosine Transport, from Golgi to Cytosol (Flippase?)",NA,NA,NA
PHSPHINGStr,0.6252435052017903,0,1.4855229049473513,6.442413905045716,"Transport, endoplasmic reticular","Phytosphingosine Transport, from Er to Cytosol (Flippase?)",NA,NA,NA
sink_34dhpac[c],-1.1719554983761955,0,2.5539748038109744,-32.259041846488685,Exchange/demand reaction,"Sink for 3, 4-Dihydroxyphenylacetaldehyde",NA,NA,NA
34DHPEt,0.8810774644683377,0,-192.75030063359142,-12.185757848263616,"Transport, extracellular","Transport of 3, 4-Dihydroxyphenylethanol via Passive Diffusion",NA,NA,NA
EX_34dhpe[c],-0.8810774644685552,0,192.75030063359142,12.185757848239914,Exchange/demand reaction,"Exchange of 3, 4-Dihydroxyphenylethanol",NA,NA,NA
DM_sph1p[n],1,0,NA,5.2777495791899796,Exchange/demand reaction,"Demand for  (2S,3R)-2-Azaniumyl-3-Hydroxyoctadecyl Phosphate",NA,NA,NA
DM_sphs1p[n],1,0,NA,55.5629534465719,Exchange/demand reaction,Demand for  Sphingosine 1-Phosphate,NA,NA,NA
DM_gm1_hs[n],0.423305640550965,0,2.3155245282338073,5.714810744842295,Exchange/demand reaction,Demand for  Gm1,NA,NA,NA
GALSIDEter,-1,0,NA,-2.7694081874992613,"Transport, endoplasmic reticular",Galactocerebroside Intracellular Transport,NA,NA,NA
Rtotaltg,1,0,-6.772550156260834,NA,"Transport, golgi apparatus",Fatty Acid Intracellular Transport,NA,NA,NA
DM_phsph1p[c],0.389410583117108,0,2.8311787727822026,6.442413905045716,Exchange/demand reaction,"Demand for  Phytosphingosine-1-Phosphate,",NA,NA,NA
GD1Atn,0.423305640550965,0,2.3155245282338073,5.714810744842295,"Transport, nuclear",Transport of Gd1A,NA,NA,NA
DM_pail35p_hs[n],0.7253600694191445,0,60.93648001188897,382.8189482902527,Exchange/demand reaction,"Demand for 1-Phosphatidyl-1D-Myo-Inositol 3, 5-Bisphosphate",NA,NA,NA
DM_15HPET[n],0.48341354085667876,0,5.001082564354206,14.360952486458887,Exchange/demand reaction,"Demand for  15S-Hydroperoxyeicosatetraenoate,  Nuclear",NA,NA,NA
EX_galgluside_hs[e],-0.4623505762201492,0,-95.13623984962385,-258.7606886759758,Miscellaneous,Exchange of Galactosyl Glucosyl Ceramide,NA,NA,NA
EX_gm2_hs[e],1,0,-27.133801985927064,NA,Miscellaneous,Exchange of N-Acetyl-Beta-D-Galactosaminyl-(1->4)-[Alpha-N-Acetylneuraminosyl-(2->3)]-Beta-D-Galactosyl-Beta-D-Glucosyl-(1<->1)-Ceramide Anion,NA,NA,NA
HMR_0002,0.5165060731671084,0,28.452837969797617,89.2439370700745,Glycerophospholipid metabolism,Lipoprotein Lipase,4023.1,NA,NA
HMR_0003,0.5165060731671084,0,28.452837969797617,89.2439370700745,Glycerophospholipid metabolism,Triacylglycerol Lipase,8228.1 or 3991.1 or 80339.1 or 9388.1 or 13.1 or 747.1 or 221955.1 or 5408.1 or 3990.1 or 1056.1 or 5406.1 or 57104.1 or 8513.1 or 5407.1 or 119548.1,NA,PMID-11040182;PMID-1379598;PMID-11812220;PMID-15224187
HMR_0156,-0.3766209855273133,0,9.125325793085969,4.1322460280940225,Fatty acid synthesis,Carboxylic Acid:Coa Ligase (AMP-Forming),6296.1 or 348158.1 or 116285.1 or 54988.1 or 123876.1 or 341392.1,R00389,NA
HMR_0164,0.5451131894960779,0,1.6074287270908667,5.459950189919994,"Transport, extracellular",HMR_0164,28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1,NA,NA
HMR_0165,0.5451131894960779,0,1.6074287270908667,5.459950189919994,Fatty acid synthesis,Butyrate Coenzyme A Ligase,6296.1 or 348158.1 or 116285.1 or 54988.1 or 123876.1 or 341392.1,NA,NA
HMR_0166,0.5451131894960779,0,1.6074287270908667,5.459950189919994,"Transport, mitochondrial",HMR_0166,NA,NA,NA
HMR_0167,-0.36215563215987506,0,6.678859942503642,3.127449681475874,"Transport, extracellular",HMR_0167,28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1,NA,NA
HMR_0168,-0.36215563215987506,0,6.678859942503642,3.127449681475874,Fatty acid synthesis,Butyrate Coenzyme A Ligase,6296.1 or 348158.1 or 116285.1 or 54988.1 or 123876.1 or 341392.1,NA,NA
